bbl,address,bldgclass,numfloors,yearbuilt,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh
1004110018.0,101 STANTON STREET,C7,6.0,1920.0,,150.48648870932067,30.097297741864136,37260.4546044278,102.08343727240494,110.75805569006002
1003500028.0,23 CLINTON STREET,C7,6.0,1920.0,,172.39764858957872,34.479529717915746,42685.6577907797,116.94700764597177,126.88466936192995
1003540034.0,126 RIVINGTON STREET,C7,6.0,1900.0,,123.21486447351107,24.642972894702215,30508.000443641344,83.58356285929135,90.68614025250415
1003500012.0,271 EAST HOUSTON STREET,C7,6.0,1920.0,,155.28942313684377,31.057884627368754,38449.66116868252,105.34153744844527,114.29301542871701
1003490027.0,63 CLINTON STREET,C4,6.0,1920.0,,152.03241225057945,30.40648245011589,37643.22527324347,103.13212403628349,111.89585541642649
1003530057.0,131 RIVINGTON STREET,C7,6.0,1920.0,,347.56893227108446,69.5137864542169,86058.06763032053,235.7755277543028,255.8107341515182
1003440146.0,42 CLINTON STREET,C7,6.0,1920.0,,155.4859744035141,31.09719488070282,38498.32726231009,105.47486921180847,114.43767716098637
1003550046,184 NORFOLK STREET,C4,,,,303.9251408561837,60.785028171236746,75251.86487599109,206.16949281093449,223.6889036701512
1004120001.0,172 ORCHARD STREET,C7,6.0,1920.0,,188.35418918283239,37.67083783656648,46636.4972416693,127.77122531964191,138.62868323856463
1003550048.0,188 NORFOLK STREET,C4,6.0,1900.0,,108.93700612241298,21.787401224482597,26972.802715909456,73.89808963262865,80.17763650609595
1004110042.0,138 LUDLOW STREET,C7,6.0,1920.0,,238.81996737795941,47.76399347559189,59131.82392278276,162.00499704871987,175.77149599017815
1003550062,167 SUFFOLK STREET,C4,,,,296.3294751510547,59.26589503021094,73371.17804740115,201.0169261572634,218.09849371117627
1003530020.0,121 RIVINGTON STREET,C7,6.0,1920.0,,257.80087320910434,51.56017464182087,63831.49620657424,174.88081152486092,189.74144268190082
1001630028.0,53 BAYARD STREET,C7,6.0,1915.0,,115.44457539943406,23.088915079886814,28584.076868899876,78.31253936684898,84.96720749398348
1002800055.0,23 CATHERINE STREET,C7,6.0,1900.0,,161.97974565249152,32.3959491304983,40106.1850235569,109.87995896864904,119.21709280023374
1002800052.0,17 CATHERINE STREET,C7,6.0,1900.0,,310.07547455832565,62.01509491166513,76774.68750064143,210.34160959079844,228.21554927492767
1002770049.0,251/2 CATHERINE STREET,C7,6.0,1900.0,,144.51739434964662,28.903478869929327,35782.506840972506,98.03426531773289,106.36480224133992
1002790002.0,31 OLIVER STREET,C7,6.0,1920.0,,228.7044666306432,45.74089332612864,56627.22593774726,155.14308476095138,168.32648744015341
1002760052.0,43 CATHERINE STREET,C7,6.0,1900.0,,263.7154782318298,52.743095646365965,65295.95241020106,178.89302030192073,194.09459197862674
1002800002.0,25 HENRY STREET,C7,6.0,1900.0,,126.52908824139666,25.305817648279334,31328.602248569816,85.83178698238305,93.12540894566794
1002810015.0,34 EAST BROADWAY,C7,6.0,1900.0,,101.99954797951688,20.399909595903377,25255.088079728383,69.19202213624214,75.07166731292442
1002770043.0,30 HENRY STREET,C7,6.0,1900.0,,136.7285624593358,27.34571249186716,33853.992064931546,92.75066319159328,100.63222197007116
1002810059.0,13 DIVISION STREET,C7,6.0,1910.0,,120.00377158022663,24.000754316045327,29712.933843264116,81.4052982007236,88.3227758830468
