bbl,address,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh,canopy_area_m2,roof_area_m2,lat,lon
1002380027,83 ELIZABETH STREET,54.155620222980225,67044.65783604952,183.68399407136855,199.29268242056722,270.7781011149011,318.5624718998837,40.71814343859633,-73.99625400469847
1002380027,83 ELIZABETH STREET,54.155620222980225,67044.65783604952,183.68399407136855,199.29268242056722,270.7781011149011,318.5624718998837,40.7182074386067,-73.99621570503467
1002380027,83 ELIZABETH STREET,54.155620222980225,67044.65783604952,183.68399407136855,199.29268242056722,270.7781011149011,318.5624718998837,40.7182074386067,-73.99621570503467
1002380023,91 ELIZABETH STREET,38.279532187548305,47390.0608481848,129.8357831457118,140.86867845017775,191.39766093774153,225.17371875028417,40.71842049043034,-73.99610952903049
1002380021,95 ELIZABETH STREET,38.824440204327715,48064.65697295771,131.68399170673345,142.873939951926,194.12220102163857,228.37906002545716,40.71851898286426,-73.99606330432975
1002380014,209 GRAND STREET,45.48974849283404,56316.30863412854,154.291256531859,167.40227445362927,227.44874246417018,267.5867558402002,40.718753433689905,-73.99624553395029
1002390011,90 ELIZABETH STREET,28.19418678430285,34904.40323896693,95.62850202456693,103.75460736623448,140.97093392151424,165.84815755472263,40.718252974686614,-73.99568940333879
1002390012,92 ELIZABETH STREET,97.36250387804216,120534.7798010162,330.2322734274416,358.2940142711952,486.8125193902108,572.7206110473069,40.71836838069828,-73.99562968739431
1004700031,208 GRAND STREET,25.7211816982357,31842.822942415798,87.24061080113917,94.65394864950737,128.6059084911785,151.30106881315118,40.71918946195358,-73.99621242622159
1004700032,206 GRAND STREET,31.48073885025862,38973.15469662017,106.77576629211006,115.84911896895171,157.4036942512931,185.1808167662272,40.71922443510712,-73.99627670601842
1004710052,200 GRAND STREET,62.4040311135556,77256.19051858183,211.6607959413201,229.64683449788458,312.020155567778,367.08253596209175,40.71932852483183,-73.99654346584781
1002370011,146 MULBERRY STREET,34.17216391875237,42305.13893141543,115.90449022305597,125.7535632210087,170.86081959376182,201.01272893383745,40.71888037711622,-73.99727627194996
1002370012,191 GRAND STREET,61.71781077745151,76406.64974248497,209.33328696571223,227.12154366102155,308.58905388725753,363.04594574971475,40.719075041643684,-73.9972377576837
1002060016,182 HESTER STREET,35.631961482559085,44112.368315408145,120.85580360385794,131.12561825581744,178.1598074127954,209.59977342681813,40.71809565799103,-73.99816418909526
1002060012,190 HESTER STREET,30.76249097645072,38083.96382884599,104.33962692834518,113.20596679333865,153.8124548822536,180.95582927323954,40.71814972796626,-73.99849055601888
1002360033,197 HESTER STREET,56.77728538073334,70290.27930134788,192.5761076749257,208.94041020109867,283.8864269036667,333.98403165137256,40.71845306388684,-73.9981542103545
1002370036,191 HESTER STREET,21.879692062902198,27087.05877387292,74.21111992841895,80.5172667914801,109.39846031451098,128.70407095824822,40.71826353712471,-73.99772886477703
1002350016,150 BAXTER STREET,34.30628311622078,42471.17849788133,116.35939314488036,126.24712186769248,171.53141558110391,201.80166538953404,40.719248295753594,-73.99847678449505
1004730044,178 LAFAYETTE STREET,26.885693713507266,33284.488817321995,91.19038032143013,98.93935286570674,134.42846856753633,158.1511394912192,40.72063402716327,-73.99892228740781
1004700038,118 ELIZABETH STREET,27.85668879003257,34486.580722060324,94.48378280016527,102.51261474731984,139.28344395016285,163.86287523548572,40.71915819676953,-73.99528975432473
1004700039,120 ELIZABETH STREET,29.565971035479766,36602.67214192395,100.28129353951766,108.80277341056554,147.82985517739883,173.91747667929275,40.719224204425984,-73.99526265922567
1004700021,119 ELIZABETH STREET,50.67818827378402,62739.59708294462,171.8893070765606,186.4957328475252,253.3909413689201,298.10698984578835,40.719344242022416,-73.99571784087708
1004700042,126 ELIZABETH STREET,29.758362155850534,36840.852348942964,100.93384205189854,109.51077273352996,148.79181077925267,175.04918915206198,40.7194256478559,-73.99518178543211
1004700004,158 MOTT STREET,24.434662986827323,30250.112777692226,82.87702130874582,89.91955979152455,122.17331493413661,143.73331168721955,40.71950548107629,-73.99605568504987
1004700007,164 MOTT STREET,25.590580486448008,31681.138642222635,86.79764011567845,94.17333619012868,127.95290243224004,150.53282639087064,40.719692740228176,-73.99598533081591
1004710021,163 MULBERRY STREET,27.063038821028925,33504.04206043381,91.79189605598303,99.59198286138644,135.31519410514463,159.1943460060525,40.719785306201416,-73.9973739295692
1004710020,165 MULBERRY STREET,27.56280520742359,34122.752846790405,93.48699410079563,101.43112316331882,137.81402603711794,162.13414827896227,40.71986245429301,-73.99733965133494
1004710018,169 MULBERRY STREET,26.21197111647572,32450.420242196942,88.90526093752587,96.46005370863065,131.0598555823786,154.18806539103363,40.71998094151709,-73.99729055735126
1004790035,358 BROOME STREET,50.024080667523975,61929.81186639468,169.67071744217722,184.08861685648822,250.12040333761988,294.2592980442587,40.720164498568714,-73.99542587364695
1004700009,365 BROOME STREET,94.05223121623061,116436.6622456935,319.0045540977904,346.11221087572864,470.26115608115305,553.2484189190036,40.71986582323229,-73.99583356203935
1004700009,365 BROOME STREET,94.05223121623061,116436.6622456935,319.0045540977904,346.11221087572864,470.26115608115305,553.2484189190036,40.71986582323229,-73.99583356203935
1004700009,365 BROOME STREET,94.05223121623061,116436.6622456935,319.0045540977904,346.11221087572864,470.26115608115305,553.2484189190036,40.71989246612629,-73.99597613705157
1004700009,365 BROOME STREET,94.05223121623061,116436.6622456935,319.0045540977904,346.11221087572864,470.26115608115305,553.2484189190036,40.71989246612629,-73.99597613705157
1004710044,171 MOTT STREET,20.935684087199242,25918.376899952662,71.00925178069222,77.0433174408932,104.6784204359962,123.15108286587788,40.71990467188373,-73.99629548794665
1004710043,373 BROOME STREET,46.21630668703999,57215.787678555505,156.755582680974,170.07600860830715,231.08153343519993,271.86062757082345,40.7200708907433,-73.99625320091045
1004710017,171 MULBERRY STREET,33.93489986080127,42011.406027671976,115.09974254156705,124.8804314877487,169.67449930400636,199.61705800471339,40.720057066689584,-73.99726843617105
1004800041,384 BROOME STREET,67.63666318188517,83734.18901917383,229.4087370388324,248.9029205093374,338.18331590942586,397.86272459932457,40.72057154278956,-73.99641442203166
1004800041,384 BROOME STREET,67.63666318188517,83734.18901917383,229.4087370388324,248.9029205093374,338.18331590942586,397.86272459932457,40.72057154278956,-73.99641442203166
1004800041,384 BROOME STREET,67.63666318188517,83734.18901917383,229.4087370388324,248.9029205093374,338.18331590942586,397.86272459932457,40.72061000231884,-73.99653345988526
1004800041,384 BROOME STREET,67.63666318188517,83734.18901917383,229.4087370388324,248.9029205093374,338.18331590942586,397.86272459932457,40.72061000231884,-73.99653345988526
1004790031,149 ELIZABETH STREET,51.073140665539086,63228.54814393739,173.228899024486,187.94915764918383,255.36570332769543,300.43023920905347,40.72043087804849,-73.99529023536928
1004790003,184 MOTT STREET,52.632041819424266,65158.46777244724,178.51635006149928,193.6859138954813,263.1602090971213,309.6002459966133,40.72066709886277,-73.99558185146823
1004790005,192 MOTT STREET,54.33781365731956,67270.21330776162,184.30195426784005,199.96315425893596,271.6890682865978,319.6341979842327,40.72096920786452,-73.995441943567
1004810035,390 BROOME STREET,44.49718011441825,55087.50898164979,150.92468214150628,163.74962282105915,222.48590057209123,261.7481183201073,40.72074070571858,-73.99694913083282
1004810039,396 BROOME STREET,26.700551330877364,33055.28254762618,90.56241793870186,98.25802889762869,133.50275665438681,157.06206665221978,40.72085919190082,-73.9971288774831
1004810033,183 MULBERRY STREET,60.74227490458883,75198.93633188098,206.02448310104378,223.5315716488869,303.71137452294414,357.3074994387578,40.72087000256919,-73.99689385748717
1004810033,183 MULBERRY STREET,60.74227490458883,75198.93633188098,206.02448310104378,223.5315716488869,303.71137452294414,357.3074994387578,40.72087000256919,-73.99689385748717
1004810033,183 MULBERRY STREET,60.74227490458883,75198.93633188098,206.02448310104378,223.5315716488869,303.71137452294414,357.3074994387578,40.72097739398821,-73.99685130390075
1004810033,183 MULBERRY STREET,60.74227490458883,75198.93633188098,206.02448310104378,223.5315716488869,303.71137452294414,357.3074994387578,40.72097739398821,-73.99685130390075
1004810032,86 KENMARE STREET,57.5935928369143,71300.86793209989,195.34484364958874,211.9444216398446,287.9679641845715,338.78584021714295,40.72110907246891,-73.99689303494642
1004810028,195 MULBERRY STREET,66.23394637961411,81997.62561796227,224.6510290903076,243.74092267697995,331.16973189807055,389.61144929184775,40.7214220179435,-73.99672671756517
1003410075,157 BROOME STREET,74.9940115011638,92842.58623844078,254.3632499683309,275.97796232428277,374.97005750581894,441.1412441244929,40.7164113002382,-73.9852946514772
1003480032,107 CLINTON STREET,33.16159511072373,41054.05474707598,112.4768623207561,122.03467000746332,165.80797555361866,195.068206533669,40.71816780621752,-73.9858337210704
1003480031,105 CLINTON STREET,33.16147684647876,41053.90833594071,112.47646119435811,122.03423479504184,165.80738423239382,195.0675108616398,40.7182313985573,-73.98580040733918
1003480073,172 DELANCEY STREET,30.892222160372366,38244.57103454099,104.77964666997532,113.6833775501703,154.46111080186182,181.71895388454334,40.71796955599058,-73.98512079014935
1003480074,170 DELANCEY STREET,29.43136037758548,36436.02414745082,99.82472369164608,108.30740618951457,147.1568018879274,173.1256492799146,40.71799462996377,-73.98520417240103
1003480076,168 1/2 DELANCEY STREET,24.227307235675063,29993.40635776573,82.17371604867323,89.15649062728423,121.13653617837531,142.5135719745592,40.7180056618521,-73.9853930462748
1003480053,173 RIVINGTON STREET,41.625685926815144,51532.59917739715,141.1852032257456,153.18252421067973,208.1284296340757,244.85697604008908,40.718789875401036,-73.98470573851466
1003430065,57 PITT STREET,32.980032328453234,40829.280022625106,111.861041157877,121.36651896870791,164.90016164226617,194.00019016737198,40.717776407948406,-73.98309630359019
1003440069,210 RIVINGTON STREET,51.64193910225805,63932.72060859547,175.15813865368622,190.04233589630962,258.20969551129025,303.7761123662238,40.71850814793583,-73.98267901394004
1003440072,206 RIVINGTON STREET,40.53683427889861,50184.60083727648,137.4920570884287,149.1755501463469,202.68417139449303,238.4519663464624,40.71859369947514,-73.98282116731049
1003440068,85 PITT STREET,31.01218374644624,38393.083478100445,105.18653007698752,114.12483618692215,155.0609187322312,182.42461027321318,40.718625426729616,-73.98257633140062
1003440073,202 RIVINGTON STREET,50.660481832033746,62717.676508057775,171.82925070700762,186.4305731418842,253.3024091601687,298.00283430608084,40.71863383963134,-73.98297316699522
1003440067,89 PITT STREET,29.066897817448606,35984.81949800137,98.58854656986678,106.96618396821087,145.334489087243,170.98175186734474,40.71874318547615,-73.98259961813132
1003440076,106 RIDGE STREET,59.22466735400727,73320.138184261,200.87709091578355,217.94677586274676,296.12333677003636,348.38039620004275,40.71869517624546,-73.98314847134941
1003450029,200 STANTON STREET,26.33084308233854,32597.58373593511,89.30844859160304,96.89750254300583,131.6542154116927,154.8873122490502,40.7199226656799,-73.98285206510722
1003250001,140 BARUCH PLACE,198.35485888449912,245563.3152990099,672.7762062986573,729.9458806949568,991.7742944224956,1166.7932875558772,40.718415615790846,-73.97641143493234
1003720039,11 AVENUE D,34.62011732592785,42859.70524949868,117.42384999862652,127.4020317594145,173.10058662963925,203.6477489760462,40.72052700152112,-73.97862816101438
1003720023,300 EAST 3 STREET,22.367677499028584,27691.18474379739,75.86625957204764,82.31305319642519,111.83838749514291,131.57457352369755,40.72102154071435,-73.97950014548904
1003720068,264 EAST 2 STREET,40.667128572043595,50345.90517218997,137.9339867731232,149.65503314512043,203.33564286021794,239.21840336496228,40.72102724848397,-73.98056755386419
1003730040,327 EAST 3 STREET,50.81071099718947,62903.66021452056,172.33879510827552,186.98341646965724,254.05355498594733,298.8865352775851,40.72089863186873,-73.97842088469264
1003730046,317 EAST 3 STREET,49.528220150101475,61315.93654582563,167.98886724883735,182.26385015237344,247.64110075050738,291.34247147118515,40.72114811756585,-73.97880460526392
1003730049,311 EAST 3 STREET,48.97138307993399,60626.572252958285,166.10019795331038,180.2146897341571,244.85691539966996,288.0669592937294,40.72121281427923,-73.97895810190656
1003730032,37 AVENUE D,43.06189912101627,53310.63111181814,146.0565235940223,158.46778876533986,215.30949560508134,253.30528894715454,40.721271346240464,-73.97812014620334
1003480007,110 SUFFOLK STREET,30.689642984643378,37993.7780149885,104.09254250681781,112.93788618348763,153.44821492321688,180.5273116743728,40.718730522099044,-73.98596222985593
1003480021,163 RIVINGTON STREET,37.958339610611795,46992.4244379374,128.74636832311617,139.6866897670514,189.79169805305895,223.2843506506576,40.71894120893292,-73.9852881686238
1003440173,72 CLINTON STREET,39.29037054263131,48641.47873177756,133.26432529254126,144.5885635968832,196.4518527131565,231.1198267213606,40.71916325320726,-73.98484613816868
1003530057,131 RIVINGTON STREET,69.5140270588539,86058.36549886112,235.77634383249622,255.81161957658233,347.57013529426945,408.90604152266997,40.71936133268584,-73.9866929580198
1003530024,129 RIVINGTON STREET,41.14165828649209,50933.3729586772,139.54348755801973,151.4013024942909,205.70829143246044,242.00975462642407,40.71951289631003,-73.98697878222296
1003440146,42 CLINTON STREET,31.097302614025917,38498.46063616408,105.47523461962763,114.43807361961538,155.48651307012958,182.9253094942701,40.71975408475489,-73.98446575335227
1003440154,141 ATTORNEY STREET,57.52451454870365,71215.34901129511,195.11054523642497,211.6902135392294,287.6225727435182,338.37949734531554,40.719898907345716,-73.98388367699481
1003490032,158 RIVINGTON STREET,18.567168488686605,22986.154588994017,62.97576599724388,68.3271800383667,92.83584244343302,109.21863816874473,40.719304687410464,-73.98529733525366
1003490027,63 CLINTON STREET,30.406587756537178,37643.35564259303,103.13248121258364,111.89624294405681,152.03293878268587,178.8622809208069,40.719508224289875,-73.98511905381412
1003490026,61 CLINTON STREET,29.977952381703126,37112.70504854847,101.67864396862595,110.31886476466751,149.88976190851562,176.34089636295957,40.71957372652791,-73.98508859812786
1003500030,168 STANTON STREET,30.219590262451973,37411.852744915544,102.49822669839875,111.20809216582325,151.09795131225985,177.76229566148217,40.720430003350856,-73.98452623487778
1003500028,23 CLINTON STREET,34.47964920406199,42685.80571462875,116.94741291679108,126.88510907094813,172.39824602030995,202.821465906247,40.72066525021077,-73.9845312594147
1003720001,14 AVENUE C,54.582130679372234,67572.67778106283,185.13062405770637,200.8622409000898,272.91065339686116,321.07135693748376,40.72106140047534,-73.98077166815351
1003500075,184 STANTON STREET,38.65319161159351,47852.65121515277,131.1031540141172,142.2437451306641,193.26595805796757,227.3717153623148,40.72017291687493,-73.98370500875578
1003500077,182 STANTON STREET,20.036022903980626,24804.596355128015,67.95779823322744,73.7325642866487,100.18011451990313,117.85895825870956,40.7201868282549,-73.98381881460999
1003450018,333 EAST HOUSTON STREET,30.30701885821552,37520.08934647081,102.79476533279674,111.52982939823312,151.5350942910776,178.27658151891484,40.72075497434908,-73.98242548336766
1003450014,325 EAST HOUSTON STREET,24.67235178109112,30544.371504990806,83.68320960271454,90.79425455441532,123.36175890545559,145.13148106524187,40.72084871361737,-73.98275725935758
1003840026,243 EAST 2 STREET,21.06779923924907,26081.935458190346,71.45735741969958,77.52950120043658,105.33899619624533,123.92823081911216,40.72121343383909,-73.98194334607739
1003850038,21 AVENUE C,41.587014102451484,51484.72345883494,141.05403687352037,153.04021189702146,207.9350705122574,244.62949472030283,40.721383010546184,-73.98107667834327
1003850037,25 AVENUE C,26.137661006847875,32358.42432647767,88.65321733281553,96.18659250520017,130.68830503423936,153.75094709910513,40.7214719332869,-73.98102045986037
1003500057,309 EAST HOUSTON STREET,51.834310327015274,64170.87618484491,175.8106196845066,190.7502620034162,259.17155163507636,304.9077078059722,40.721073845649634,-73.98351139503652
1003850054,232 EAST 2 STREET,29.347843581907824,36332.63035440189,99.5414530257586,108.0000643814208,146.73921790953912,172.6343740112225,40.72170920525656,-73.98219500555918
1003850035,29 AVENUE C,26.166102040229447,32393.634325804054,88.74968308439468,96.29125550804436,130.83051020114723,153.91824729546732,40.72159989820679,-73.98092695319373
1003850050,240 EAST 2 STREET,31.16977170211271,38588.17736721553,105.72103388278228,114.70475986377477,155.84885851056353,183.3515982477218,40.72159988663036,-73.98187168381209
1003850034,31 AVENUE C,36.04902173949534,44628.68891349523,122.27038058491844,132.66040000134282,180.24510869747667,212.0530690558549,40.72168434938233,-73.98092803169386
1003970038,6 AVENUE B,18.283261280635113,22634.67746542627,62.0128149737706,67.28240151273722,91.41630640317557,107.54859576844184,40.72174110764798,-73.98389700445564
1003970033,14 AVENUE B,46.7657511564953,57895.99993174118,158.6191778951813,172.0979642559027,233.8287557824765,275.09265386173706,40.72198988678746,-73.98373378010119
1003970025,185 EAST 2 STREET,33.24451181806119,41156.70563075975,112.75809761851987,122.33980349046517,166.22255909030594,195.55595187094818,40.72217933602733,-73.9843738662055
1003970022,181 EAST 2 STREET,65.76593572748759,81418.22843062964,223.0636395359716,242.01864347715434,328.82967863743795,386.8584454558094,40.72221630973316,-73.98446154902727
1003970022,181 EAST 2 STREET,65.76593572748759,81418.22843062964,223.0636395359716,242.01864347715434,328.82967863743795,386.8584454558094,40.72221630973316,-73.98446154902727
1003550067,157 SUFFOLK STREET,54.13381630435771,67017.66458479484,183.610039958342,199.21244400003638,270.66908152178854,318.43421355504535,40.72094469828682,-73.9853544801176
1003500050,6 CLINTON STREET,31.82029750918593,39393.52831637218,107.92747483937585,117.09869483380422,159.10148754592964,187.17822064227016,40.72105056801411,-73.98383853099449
1003500051,299 EAST HOUSTON STREET,42.348782177057764,52427.79233519751,143.6377872197192,155.84351841157257,211.7439108852888,249.11048339445742,40.72120387570234,-73.98382138166711
1003550044,178 NORFOLK STREET,32.6035973311879,40363.25349601062,110.58425615345375,119.98123817877148,163.0179866559395,191.78586665404646,40.72128343735701,-73.98561472557554
1003550046,184 NORFOLK STREET,60.78523877728696,75252.12560628126,206.17020714049661,223.68967870041604,303.9261938864348,357.56022810168804,40.72141383251601,-73.98555687382512
1003550046,184 NORFOLK STREET,60.78523877728696,75252.12560628126,206.17020714049661,223.68967870041604,303.9261938864348,357.56022810168804,40.72141383251601,-73.98555687382512
1003550046,184 NORFOLK STREET,60.78523877728696,75252.12560628126,206.17020714049661,223.68967870041604,303.9261938864348,357.56022810168804,40.72147861617096,-73.98552385968236
1003550046,184 NORFOLK STREET,60.78523877728696,75252.12560628126,206.17020714049661,223.68967870041604,303.9261938864348,357.56022810168804,40.72147861617096,-73.98552385968236
1003550048,188 NORFOLK STREET,21.78747671523495,26972.896173460867,73.89834568071471,80.17791431206462,108.93738357617474,128.16162773667617,40.72155299477894,-73.98552652790819
1003500007,178 SUFFOLK STREET,36.48423182233296,45167.4789960482,123.74651779739233,134.26197310618528,182.4211591116648,214.61312836666448,40.721096223312884,-73.98474104910387
1003550062,167 SUFFOLK STREET,59.266100385711084,73371.43227751032,201.01762267811046,218.09924941941676,296.3305019285554,348.6241199159476,40.7211698355328,-73.98523788789086
1003550062,167 SUFFOLK STREET,59.266100385711084,73371.43227751032,201.01762267811046,218.09924941941676,296.3305019285554,348.6241199159476,40.7211698355328,-73.98523788789086
1003550062,167 SUFFOLK STREET,59.266100385711084,73371.43227751032,201.01762267811046,218.09924941941676,296.3305019285554,348.6241199159476,40.72123386168852,-73.98520513434417
1003550062,167 SUFFOLK STREET,59.266100385711084,73371.43227751032,201.01762267811046,218.09924941941676,296.3305019285554,348.6241199159476,40.72123386168852,-73.98520513434417
1003500012,271 EAST HOUSTON STREET,31.057992272187022,38449.79443296753,105.34190255607542,114.29341156164824,155.2899613609351,182.69407218933543,40.72146992699461,-73.98465760398923
1003970018,171 EAST 2 STREET,27.48618903938338,34027.902030756624,93.22712885138802,101.14917566493084,137.4309451969169,161.6834649375493,40.7224011929819,-73.98488394771651
1003980053,170 EAST 2 STREET,44.91860418732223,55609.23198390492,152.3540602298765,165.3004634093458,224.59302093661114,264.22708345483665,40.72276911671759,-73.98465932790093
1003970022,181 EAST 2 STREET,65.76593572748759,81418.22843062964,223.0636395359716,242.01864347715434,328.82967863743795,386.8584454558094,40.722256834260534,-73.98454702364808
1003970022,181 EAST 2 STREET,65.76593572748759,81418.22843062964,223.0636395359716,242.01864347715434,328.82967863743795,386.8584454558094,40.722256834260534,-73.98454702364808
1003980043,190 EAST 2 STREET,52.25657293434399,64693.63729271786,177.24284189785715,192.3041883983859,261.28286467171995,307.3916054961411,40.72248204630246,-73.98395473165809
1004290045,114 EAST 1 STREET,46.70011062104623,57814.73694885523,158.39653958590475,171.85640708545012,233.50055310523112,274.7065330649778,40.722734940317395,-73.98660648334425
1004290047,110 EAST 1 STREET,39.492026566514625,48891.128889345106,133.9482983269729,145.3306577647738,197.46013283257312,232.3060386265566,40.722784213706326,-73.9867277541942
1003980061,156 EAST 2 STREET,39.06080417938548,48357.27557407922,132.48568650432662,143.74375938013856,195.30402089692737,229.76943634932633,40.72297002103964,-73.98520795586865
1003740041,41 AVENUE D,49.47466611293552,61249.63664781418,167.8072236926416,182.06677129560273,247.37333056467762,291.02744772315015,40.72150199185,-73.97793892123336
1003730019,332 EAST 4 STREET,45.345172831325016,56137.32396518037,153.8008875758366,166.87023601927604,226.72586415662505,266.7363107725001,40.72158751545402,-73.97903713145057
1003730017,328 EAST 4 STREET,24.239879114464955,30008.970343707613,82.21635710604825,89.20275514123102,121.19939557232478,142.58752420273504,40.72168970037109,-73.97919901252297
1003730016,326 EAST 4 STREET,22.295015529470405,27601.22922548436,75.61980609721742,82.04565714845108,111.47507764735202,131.14715017335533,40.72172125537662,-73.97927277152291
1003750042,63 AVENUE D,29.274793781251766,36242.194701189685,99.29368411284845,107.7312411150065,146.37396890625882,172.20466930148098,40.7221628051549,-73.9774515236577
1003750039,67 AVENUE D,37.063360783856346,45884.44065041416,125.71079630250455,136.39316768459136,185.3168039192817,218.019769316802,40.72230507018797,-73.9773566539912
1003740065,307 EAST 4 STREET,47.21895172255275,58457.06223252031,160.1563348836173,173.76574233899413,236.09475861276374,277.75853954442795,40.72226224211291,-73.97958653070555
1003750030,742 EAST 6 STREET,46.149624385007364,57133.23498863912,156.5294109277784,169.8306177368271,230.7481219250368,271.4683787353374,40.722646677424656,-73.97777046739208
1003760041,745 EAST 6 STREET,50.9886069116659,63123.89535664238,172.9421790592942,187.6380734349305,254.94303455832946,299.93298183332877,40.722874752894654,-73.97727436037873
1003740006,64 AVENUE C,40.51799055514718,50161.27230727221,137.4281433075951,149.10620524294163,202.58995277573587,238.34112091263043,40.72260874790072,-73.97962943651947
1003740008,702 EAST 5 STREET,27.691075933219224,34281.5520053254,93.92206028856275,101.90315943424675,138.45537966609612,162.8886819601131,40.72269584249529,-73.97955292790758
1003870143,653 EAST 5 STREET,31.80098488696156,39369.619290058414,107.86197065769429,117.02762438401854,159.0049244348078,187.06461698212684,40.72310693407493,-73.97991561880184
1003870141,73 AVENUE C,31.8011988379291,39369.884161356225,107.86269633248281,117.02841172357908,159.0059941896455,187.06587551722998,40.72316975605868,-73.9798347142594
1003760031,276 EAST 7 STREET,32.22245201578737,39891.39559554476,109.29149478231442,118.57862341809751,161.11226007893683,189.5438353869845,40.72311657541664,-73.97705978936732
1003760030,274 EAST 7 STREET,32.027553962052956,39650.11180502156,108.63044330142893,117.86139858035489,160.13776981026479,188.39737624737035,40.723154165952614,-73.97715285029116
1003760028,272 EAST 7 STREET,32.59505188553165,40352.674234288184,110.55527187476216,119.94979093875648,162.97525942765824,191.73559932665677,40.72319420308696,-73.97724893317609
1003760018,250 EAST 7 STREET,30.416194498003918,37655.24878852885,103.16506517405165,111.9315957526544,152.08097249001958,178.9187911647289,40.72349296892918,-73.97795849829896
1003760016,248 EAST 7 STREET,30.099919005387985,37263.699728670326,102.09232802375432,110.76770193982777,150.49959502693991,177.05834709051754,40.72352945578265,-73.97804597161382
1003760014,246 EAST 7 STREET,44.13263894197397,54636.20701016378,149.68823838401036,162.4081113064642,220.66319470986986,259.60375848219985,40.72357896019145,-73.97815636701445
1003850002,21 AVENUE B,26.074199448265713,32279.85891695295,88.43796963548753,95.95305396961783,130.37099724132855,153.37764381332772,40.722109196665336,-73.98312455041034
1003850003,23 AVENUE B,24.911415782912922,30840.332739246198,84.49406229930466,91.67401008111955,124.5570789145646,146.53773989948778,40.722190245783565,-73.98308259356419
1003850055,230 EAST 2 STREET,27.7334330053037,34333.99006056598,94.06572619333144,102.05903345951761,138.6671650265185,163.13784120766883,40.72174032511083,-73.9822686456264
1003860053,233 EAST 3 STREET,48.344603686393356,59850.61936375497,163.97429962672595,177.90814156592754,241.72301843196675,284.38002168466676,40.72232256958332,-73.98158098246675
1003860011,250 EAST 4 STREET,89.30025848843621,110553.72000868403,302.8869041333809,328.62495123744526,446.501292442181,525.2956381672718,40.722869022388096,-73.98206905213416
1003860011,250 EAST 4 STREET,89.30025848843621,110553.72000868403,302.8869041333809,328.62495123744526,446.501292442181,525.2956381672718,40.722869022388096,-73.98206905213416
1003860011,250 EAST 4 STREET,89.30025848843621,110553.72000868403,302.8869041333809,328.62495123744526,446.501292442181,525.2956381672718,40.722869022388096,-73.98206905213416
1003990038,38 AVENUE B,29.156350996046342,36095.562533105374,98.89195214549417,107.29537166545055,145.7817549802317,171.50794703556673,40.722862118759124,-73.98309268301401
1003860011,250 EAST 4 STREET,89.30025848843621,110553.72000868403,302.8869041333809,328.62495123744526,446.501292442181,525.2956381672718,40.722909147602536,-73.98214477019226
1003860011,250 EAST 4 STREET,89.30025848843621,110553.72000868403,302.8869041333809,328.62495123744526,446.501292442181,525.2956381672718,40.722909147602536,-73.98214477019226
1003860011,250 EAST 4 STREET,89.30025848843621,110553.72000868403,302.8869041333809,328.62495123744526,446.501292442181,525.2956381672718,40.722909147602536,-73.98214477019226
1003860011,250 EAST 4 STREET,89.30025848843621,110553.72000868403,302.8869041333809,328.62495123744526,446.501292442181,525.2956381672718,40.72294187778264,-73.98222387039839
1003860011,250 EAST 4 STREET,89.30025848843621,110553.72000868403,302.8869041333809,328.62495123744526,446.501292442181,525.2956381672718,40.72294187778264,-73.98222387039839
1003860011,250 EAST 4 STREET,89.30025848843621,110553.72000868403,302.8869041333809,328.62495123744526,446.501292442181,525.2956381672718,40.72294187778264,-73.98222387039839
1003860010,53 AVENUE B,32.9222416360981,40757.735145489445,111.66502779586149,121.153849220841,164.6112081804905,193.66024491822412,40.72309104010997,-73.98236278213989
1003990033,46 AVENUE B,41.093559380108246,50873.82651257401,139.38034660979181,151.22429851879835,205.4677969005412,241.72681988298964,40.72312120036401,-73.98289225198144
1003990030,50 AVENUE B,56.15546022367842,69520.45975691389,190.46701303264078,206.65209362313658,280.7773011183921,330.32623660987304,40.723249446058574,-73.98283114531094
1004000039,235 EAST 4 STREET,62.16995969510734,76966.41010254288,210.86687699326816,228.78545167799498,310.84979847553666,365.70564526533724,40.72350562625379,-73.98266253021896
1003990041,191 EAST 3 STREET,49.132207499984226,60825.67288498047,166.64567913693278,180.80652359994195,245.66103749992112,289.0129852940249,40.72308775145712,-73.98341008875592
1003990043,189 EAST 3 STREET,23.622139848560323,29244.20913251768,80.12112091100734,86.92947464270199,118.1106992428016,138.9537638150607,40.723128124249925,-73.98351818670362
1003990026,234 EAST 4 STREET,47.59484577572845,58922.419070351825,161.4312851242516,175.1490324546807,237.97422887864224,279.96968103369676,40.72331884462856,-73.98314133976994
1003990024,230 EAST 4 STREET,47.63326982836893,58969.98804752074,161.5616110890979,175.29043296839768,238.16634914184465,280.1957048727584,40.72338251362275,-73.98329258292148
1004000045,225 EAST 4 STREET,32.937188796911684,40776.239730576664,111.71572528925114,121.208854772635,164.6859439845584,193.74816939359812,40.72373809326767,-73.98307041481063
1003870047,279 EAST 4 STREET,30.818849283374938,38153.735412818176,104.5307819529265,113.41336536281977,154.09424641687468,181.28734872573492,40.72284867503179,-73.9809569332197
1003870048,277 EAST 4 STREET,30.956554016244723,38324.213872110966,104.99784622496155,113.92011877978058,154.78277008122362,182.09737656614544,40.7228817609258,-73.9810353960126
