healthcenterdistrict,bldgdepth,bct2020,zipcode,numbldgs,zmcode,spdist1,lottype,latitude,proxcode,xcoord,otherarea,splitzone,retailarea,healtharea,pfirm15_flag,yearbuilt,lotfront,sanitboro,cb2010,landuse,assessland,garagearea,cd,zoningdate,ltdheight,appbbl,sanborn,commfar,dcpedited,residfar,builtfar,bldgclass,bbl,yearalter2,irrlotcode,edesigdate,tract2010,council,schooldist,spdist2,easements,longitude,officearea,histdist,yearalter1,strgearea,rpaddate,lotarea,numfloors,version,ycoord,block,unitsres,lotdepth,landmkdate,facilfar,overlay1,spdist3,ownertype,zonedist4,bldgfront,sanitdistrict,exempttot,areasource,assesstot,firecomp,edesignum,lot,zonedist1,address,policeprct,ct2010,ext,borocode,notes,sanitsub,taxmap,polidate,ownername,appdate,zonemap,zonedist2,firm07_flag,condono,comarea,basempdate,plutomapid,zonedist3,overlay2,bctcb2020,factryarea,dcasdate,bldgarea,bsmtcode,unitstotal,resarea,borough,geom,masdate,landmark,geometry
14,58.0000000,1001800,10002,1,,,5,40.7203264,3,986965,0,False,1500,7400,,1910,40.0000000,1,4000,4,55350.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,4.61000000000,C7,1004150025,0,False,,18,1,1,,0,-73.9902055,0,,0,0,,2800,6.0000000,25v4,201711,415,22,70.0000000,,4.00000000000,,,,,40.0000000,3,0.00000,2,958050.00000,L018,,25,C4-4A,139 ALLEN STREET,5,18,N,1,,2A,10204,,ALLEN GRACE CORP.,,12c,,,,1500,,1,,,10018004000,0,,12906,2,25,11406,MN,,,,
14,76.0000000,1001800,10002,1,,,5,40.7199970,3,986908,0,False,750,7400,,1910,25.0000000,1,4000,4,247500.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,4.65000000000,C7,1004150032,0,False,,18,1,1,,0,-73.9904112,0,,0,0,,2204,6.0000000,25v4,201591,415,24,88.1700000,,4.00000000000,,,,,25.0000000,3,0.00000,2,697950.00000,L018,,32,C4-4A,127 ALLEN STREET,5,18,N,1,,2A,10204,,125-127 ALLEN ST ASSOC,,12c,,,,750,,1,,,10018004000,0,,10254,1,26,9504,MN,,,,
14,87.0000000,1001800,10002,1,,,4,40.7196786,3,987106,0,False,2816,7400,,1920,39.7500000,1,3003,4,270000.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,4.38000000000,C7,1004150072,2023,False,,18,1,1,,0,-73.9896969,0,,0,0,,3480,6.0000000,25v4,201475,415,20,87.5800000,,4.00000000000,,,,,40.0000000,3,0.00000,2,2325600.00000,L018,,72,C4-4A,127 ORCHARD STREET,7,18,E,1,,2A,10204,,"127-129 ORCHARD ST.,",,12c,,,,2816,,1,,,10018003003,0,,15240,2,22,12424,MN,,,,
14,50.0000000,1001800,10002,1,,,3,40.7195026,0,987856,0,False,2000,7400,,1930,60.0000000,1,3000,4,135000.00000,0,103,,,,101N079,0.00000000000,,4.00000000000,4.83000000000,C7,1003530024,0,False,,18,1,1,,0,-73.9869913,0,,1991,0,,3000,6.0000000,25v4,201411,353,15,50.0000000,,4.00000000000,,,,,53.0000000,3,322812.00000,2,384300.00000,L018,,24,R7A,129 RIVINGTON STREET,7,18,E,1,,2A,10201,,ASIAN AMERICAN HOUSING DEVELOPMENT FUND  COMPANY,,12c,,,,2000,,1,,,10018003000,0,,14497,0,19,12497,MN,,,,
14,86.0000000,1001800,10002,1,,,5,40.7194452,3,987218,0,False,2400,7400,,1910,33.3300000,1,3002,4,275400.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,4.77000000000,C7,1004100002,0,False,,18,1,1,,0,-73.9892929,0,,0,0,,2940,6.0000000,25v4,201390,410,20,88.0800000,,4.00000000000,,,,,33.0000000,3,0.00000,2,1957500.00000,L018,,2,C4-4A,122 ORCHARD STREET,7,18,N,1,,2A,10204,,122-124 ORCHARD CORP,,12c,,,,2400,,1,,,10018003002,0,,14030,2,22,11630,MN,,,,
14,100.0000000,1001800,10002,1,,,3,40.7200820,2,987274,0,False,2000,7400,,1920,25.0000000,1,3002,4,180000.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,5.22000000000,C7,1004100011,0,False,,18,1,1,,0,-73.9890908,0,,1988,0,,2500,6.0000000,25v4,201622,410,15,100.0000000,,4.00000000000,,,,,24.0000000,3,0.00000,2,2403450.00000,L018,,11,C4-4A,85 RIVINGTON STREET,7,18,E,1,,2A,10204,,ORCHARD STREET HOLDINGS LLC,,12c,,,,2000,,1,,,10018003002,0,,13049,2,17,11049,MN,,,,
14,72.0000000,1001800,10002,1,,,5,40.7197773,2,987363,0,False,2738,7400,,1900,37.0000000,1,3002,4,156150.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,4.52000000000,C7,1004100018,0,False,,18,1,1,,0,-73.9887698,0,,1987,0,,3256,6.0000000,25v4,201511,410,31,88.0000000,,4.00000000000,,,,,37.0000000,3,0.00000,2,1234350.00000,L018,,18,C4-4A,123 LUDLOW STREET,7,18,N,1,,2A,10204,,BETTY KING CORP,,12c,,,,2738,,1,,,10018003002,0,,14730,2,33,11992,MN,,,,
14,74.0000000,1001800,10002,1,,,5,40.7195989,3,987337,0,False,1900,7400,,1900,25.0800000,1,3002,4,157500.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,4.13000000000,C7,1004100022,0,False,,18,1,1,,0,-73.9888636,0,,0,0,,2207,6.0000000,25v4,201446,410,10,88.0000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1317150.00000,L018,,22,C4-4A,117 LUDLOW STREET,7,18,N,1,,2A,10204,,117 LUDLOW REALTY CORP,,12c,,,,1900,,1,,,10018003002,0,,9119,2,11,7219,MN,,,,
14,72.0000000,1001800,10002,1,,,5,40.7194122,3,987311,0,False,2956,7400,,1920,40.5000000,1,3002,4,360000.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,4.72000000000,C7,1004100025,1998,False,,18,1,1,,0,-73.9889574,0,,1988,0,,3564,6.0000000,25v4,201378,410,24,88.0000000,,4.00000000000,,,,,41.0000000,3,0.00000,2,2356200.00000,L018,,25,C4-4A,109 LUDLOW STREET,7,18,N,1,,2A,10204,,DNY2 109 LUDLOW LLC,,12c,,,,2956,,1,,,10018003002,0,,16812,2,26,13856,MN,,,,
14,76.0000000,1001800,10002,1,,,5,40.7192036,3,987426,0,False,1500,7400,,1900,25.0000000,1,3001,4,103050.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,4.67000000000,C7,1004100037,0,False,,18,1,1,,0,-73.9885426,0,,1988,0,,2202,6.0000000,25v4,201302,410,19,88.0800000,,4.00000000000,,,,,25.0000000,3,0.00000,2,820350.00000,L018,,37,C4-4A,110 LUDLOW STREET,7,18,N,1,,2A,10204,,QY DEVELOPMENT INC,,12c,,,,1500,,1,,,10018003001,0,,10275,2,20,8775,MN,,,,
14,75.0000000,1001800,10002,1,,,5,40.7196565,3,987490,0,False,1300,7400,,1900,25.0800000,1,3001,4,117450.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,4.75000000000,C7,1004100044,2015,False,,18,1,1,,0,-73.9883116,0,,2016,0,,2209,6.0000000,25v4,201467,410,20,88.0800000,,4.00000000000,,,,,25.0000000,3,0.00000,2,977850.00000,L018,,44,C4-4A,124 LUDLOW STREET,7,18,N,1,,2A,10204,,P 122-124 LUDLOW STREET LLC,,12c,,,,1300,,1,,,10018003001,0,,10500,2,22,9200,MN,,,,
14,97.0000000,1001800,10002,1,,,3,40.7198459,2,987489,0,False,3400,7400,,1910,34.3300000,1,3001,4,90000.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,5.99000000000,C7,1004100046,1988,False,,18,1,1,,0,-73.9883152,0,,1984,0,,3433,6.0000000,25v4,201536,410,25,100.0000000,,4.00000000000,,,,,34.0000000,3,0.00000,2,1799550.00000,L018,,46,C4-4A,101 RIVINGTON STREET,7,18,N,1,,2A,10204,,ZELIKS EQUITIES LLC,,12c,,,,3400,,1,,,10018003001,0,,20580,2,28,17180,MN,,,,
14,54.0000000,1001800,10002,1,,,3,40.7193492,3,987059,0,False,4179,7400,,1920,87.8300000,1,3003,4,535500.00000,0,103,,,,101N078,6.00000000000,,6.02000000000,5.24000000000,C7,1004150078,0,False,,18,1,1,,0,-73.9898665,0,,2010,0,,4787,6.0000000,25v4,201355,415,29,54.5000000,,6.50000000000,,,,,87.0000000,3,0.00000,2,4407750.00000,L018,,78,C6-2A,80 DELANCEY STREET,7,18,N,1,,2A,10204,,"80 DELANCEY, LLC.",,12c,,,,4179,,1,,,10018003003,0,,25071,2,33,20892,MN,,,,
14,86.0000000,1001800,10002,1,,,5,40.7195548,3,987754,0,False,1000,7400,,1920,50.2500000,1,3000,4,337500.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,4.16000000000,C7,1003530020,0,False,,18,1,1,,0,-73.9873593,0,,0,0,,5025,6.0000000,25v4,201430,353,27,100.0000000,,4.00000000000,,,,,50.0000000,3,0.00000,2,3163050.00000,L018,,20,C4-4A,121 RIVINGTON STREET,7,18,E,1,,2A,10201,,121 RIVINGTON CORP.,,12c,,,,1000,,1,,,10018003000,0,,20907,2,29,19907,MN,,,,
14,74.0000000,1001800,10002,1,,,4,40.7178397,3,986843,0,False,3850,7400,,1910,50.5000000,1,1003,4,576000.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,4.20000000000,C7,1004130045,0,False,,18,1,2,,0,-73.9906460,0,,0,0,,4435,6.0000000,25v4,200805,413,30,87.8300000,,4.00000000000,,,,,51.0000000,3,0.00000,2,3639600.00000,E015,,45,C4-4A,81 ORCHARD STREET,7,18,N,1,,2B,10204,,75 & 81 ORCHARD ASSOCIATES LLC,,12c,,,,3850,,1,,,10018001003,0,,18647,2,34,14797,MN,,,,
14,74.0000000,1001800,10002,1,,,5,40.7181142,3,986543,0,False,4000,7400,,1909,38.2500000,1,6000,4,180000.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,3.56000000000,C7,1004130004,0,False,,18,1,2,,0,-73.9917282,0,,1985,0,,3375,6.0000000,25v4,200905,413,16,88.2500000,,4.00000000000,,,,,38.0000000,3,568089.00000,2,719100.00000,L006,,4,C4-4A,112 ELDRIDGE STREET,5,18,N,1,,1A,10204,,CHINATOWN PRESERVATION HDFC,,12c,,,,4000,,1,,,10018006000,0,,12000,2,19,8000,MN,,,,
14,85.0000000,1001800,10002,1,,,5,40.7192121,3,986548,0,False,1000,7400,,1900,25.2500000,1,7001,4,270000.00000,0,103,,,,101N078,6.00000000000,,6.02000000000,4.30000000000,C7,1004190065,0,False,,18,1,2,,0,-73.9917100,0,,1988,0,,2525,6.0000000,25v4,201305,419,22,100.0000000,,6.50000000000,,,,,25.0000000,3,0.00000,2,2113200.00000,L006,,65,C6-2A,139 ELDRIDGE STREET,5,18,N,1,,1A,10204,,139 ELDRIDGE LLC,,12c,,,,1000,,1,,,10018007002,0,,10845,2,24,9845,MN,,,,
14,87.0000000,1001800,10002,1,,,3,40.7182267,3,986680,0,False,3600,7400,,1900,44.0000000,1,6000,4,247950.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,4.99000000000,C7,1004130014,0,False,,18,1,2,,0,-73.9912339,0,,1985,0,,3850,6.0000000,25v4,200946,413,25,87.5000000,,4.00000000000,,,,,44.0000000,3,0.00000,2,1053000.00000,L006,,14,C4-4A,277 BROOME STREET,5,18,N,1,,2B,10204,,"GOODMAN REALTY,",,12c,,,,3600,,1,,,10018006000,0,,19202,2,32,15602,MN,,,,
14,67.0000000,1001800,10002,1,,,5,40.7189980,3,986670,0,False,1803,7400,,1900,25.7500000,1,7000,4,142650.00000,0,103,,,,101N078,6.00000000000,,6.02000000000,4.36000000000,C7,1004140003,0,False,,18,1,2,,0,-73.9912699,875,,0,0,,2266,6.0000000,25v4,201227,414,18,88.0000000,,6.50000000000,,,,,26.0000000,3,0.00000,2,1230750.00000,L006,,3,C6-2A,138 ELDRIDGE STREET,5,18,N,1,,1A,10204,,CHEFU CORP,,12c,,,,2678,,1,,,10018007003,0,,9890,1,22,7212,MN,,,,
14,85.0000000,1001800,10002,1,,,5,40.7185891,3,986346,0,False,2500,7400,,1900,43.8300000,1,6001,4,256950.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,4.71000000000,C7,1004180037,0,False,,18,1,2,,0,-73.9924388,0,,0,0,,3835,6.0000000,25v4,201078,418,22,87.5000000,,4.00000000000,,,,,44.0000000,3,0.00000,2,3315150.00000,L006,,37,C4-4A,305 BROOME STREET,5,18,N,1,,1A,10204,,GULCH 3 LLC,,12c,,,,2500,,1,,,10018006001,0,,18055,2,24,15555,MN,,,,
14,86.0000000,1001800,10002,1,,,5,40.7182076,3,986404,0,False,1927,7400,,1900,25.0000000,1,6001,4,180000.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,4.62000000000,C7,1004180047,0,False,,18,1,2,,0,-73.9922296,0,,0,0,,2500,6.0000000,25v4,200939,418,22,100.3300000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1145700.00000,L006,,47,C4-4A,109 ELDRIDGE STREET,5,18,N,1,,1A,10204,,109 ELDRIDGE PARTNERS LLC,,12c,,,,1927,,1,,,10018006001,0,,11562,2,24,9635,MN,,,,
14,76.0000000,1001800,10002,1,,,5,40.7180154,3,986529,0,False,2600,7400,,1900,38.2500000,1,6000,4,154800.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,4.62000000000,C7,1004130002,0,False,,18,1,2,,0,-73.9917787,0,,1980,0,,3375,6.0000000,25v4,200869,413,20,88.2500000,,4.00000000000,,,,,38.0000000,3,0.00000,2,1359450.00000,L006,,2,C4-4A,108 ELDRIDGE STREET,5,18,N,1,,1A,10204,,RAYMOND MAR TRUST,,12c,,,,2600,,1,,,10018006000,0,,15600,2,22,13000,MN,,,,
14,71.0000000,1001800,10002,1,,,5,40.7183173,3,986597,0,False,2735,7400,,1900,44.0800000,1,6000,4,174600.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,4.26000000000,C7,1004130010,0,False,,18,1,2,,0,-73.9915333,0,,0,0,,3850,6.0000000,25v4,200979,413,21,87.5000000,,4.00000000000,,,,,44.0000000,3,0.00000,2,792450.00000,L006,,10,C4-4A,285 BROOME STREET,5,18,N,1,,1A,10204,,283 BROOME STREET LLC,,12c,,,,2735,,1,,,10018006000,0,,16415,2,24,13680,MN,,,,
14,74.0000000,1001800,10002,1,,,5,40.7182734,3,986638,0,False,1260,7400,,1900,44.0800000,1,6000,4,118350.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,4.26000000000,C7,1004130012,0,False,,18,1,2,,0,-73.9913854,0,,1985,0,,3850,6.0000000,25v4,200963,413,22,87.5000000,,4.00000000000,,,,,44.0000000,3,0.00000,2,624600.00000,L006,,12,C4-4A,281 BROOME STREET,5,18,N,1,,1A,10204,,LAU & CHAN LLC,,12c,,,,1260,,1,,,10018006000,0,,16405,2,25,15145,MN,,,,
14,68.0000000,1001800,10002,1,,,4,40.7177107,3,986825,0,False,3850,7400,,1910,50.5000000,1,1003,4,616500.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,4.16000000000,C7,1004130049,0,True,,18,1,2,,0,-73.9907109,0,,0,0,,4435,6.0000000,25v4,200758,413,30,87.8300000,,4.00000000000,,,,,51.0000000,3,0.00000,2,3543300.00000,E015,,49,C4-4A,75 ORCHARD STREET,7,18,N,1,,2B,10204,,75 & 81 ORCHARD ASSOCIATES LLC,,12c,,,,3850,,1,,,10018001003,0,,18445,2,33,14595,MN,,,,
14,92.0000000,1001800,10002,1,,,3,40.7211143,2,986321,0,False,2272,7400,,1900,100.0000000,1,5001,4,180000.00000,0,103,,,,101N077,6.00000000000,,7.52000000000,5.48000000000,C7,1004250026,0,False,,18,1,1,,0,-73.9925287,0,,1989,0,,2487,6.0000000,25v4,201998,425,20,25.0000000,,7.50000000000,,,,,24.0000000,3,0.00000,2,1567350.00000,E055,,26,C6-3A,17 RIVINGTON STREET,5,18,N,1,,2A,10204,,177 CHRYSTIE STREET LLC,,12c,,,,2272,,1,,,10018005001,0,,13635,2,21,11363,MN,,,,
14,63.0000000,1001800,10002,2,,,5,40.7203925,3,986133,350,False,2500,7400,,1900,40.0000000,1,5001,4,190350.00000,0,103,,,,101N077,6.00000000000,,7.52000000000,4.99000000000,C7,1004250041,0,False,,18,1,1,,0,-73.9932070,0,,1987,0,,3030,6.0000000,25v4,201735,425,20,75.7500000,,7.50000000000,,,,,20.0000000,3,0.00000,2,1239750.00000,E055,,41,C6-3A,10 DELANCEY STREET,5,18,N,1,,2A,10204,,T AND S REALTY CORP,,12c,,,,2850,,1,,,10018005001,0,,15120,2,22,12270,MN,,,,
14,100.0000000,1001800,10002,1,,,3,40.7193109,2,986562,0,False,4875,7400,,1920,48.9200000,1,7001,4,172800.00000,0,103,,,,101N078,6.00000000000,,6.02000000000,5.10000000000,C7,1004190063,0,True,,18,1,2,,0,-73.9916595,0,,1985,0,,4875,6.0000000,25v4,201341,419,35,100.0000000,,6.50000000000,,,,,48.0000000,3,0.00000,2,2047500.00000,L006,,63,C6-2A,47 DELANCEY STREET,5,18,N,1,,1A,10204,,DAYON REALTY CORP,,12c,,,,4875,,1,,,10018007002,0,,24853,2,40,19978,MN,,,,
14,88.0000000,1001800,10002,1,,,5,40.7191133,3,986534,0,True,2800,7400,,1900,50.5000000,1,7001,4,202500.00000,0,103,,,,101N078,6.00000000000,,6.02000000000,4.29000000000,C7,1004190066,2015,False,,18,1,2,,0,-73.9917605,0,,2015,0,,5050,6.0000000,25v4,201269,419,28,100.0000000,,6.50000000000,,,,,50.0000000,3,0.00000,2,1896750.00000,L006,,66,C6-2A,135 ELDRIDGE STREET,5,18,N,1,,1A,10204,,SEVENTH 135 ELDRIDGE ST LLC,,12c,C4-4A,,,2800,,1,,,10018007002,0,,21648,2,30,18848,MN,,,,
14,49.0000000,1001800,10002,1,,,3,40.7191599,2,986693,0,False,3645,7400,,1900,88.0000000,1,7000,4,495000.00000,0,103,,,,101N078,6.00000000000,,6.02000000000,5.01000000000,C7,1004140005,0,True,,18,1,2,,0,-73.9911869,0,,0,0,,4368,6.0000000,25v4,201286,414,30,50.0000000,,6.50000000000,,,,,88.0000000,3,0.00000,2,3381750.00000,L006,,5,C6-2A,55 DELANCEY STREET,5,18,N,1,,1A,10204,,BCD DELANCEY LLC,,12c,,,,3645,,1,,,10018007003,0,,21865,2,33,18220,MN,,,,
14,51.0000000,1001800,10002,1,,,5,40.7198653,2,986890,1025,False,1100,7400,,1900,25.0800000,1,4000,4,180000.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,3.53000000000,C7,1004150035,2008,False,,18,1,1,,0,-73.9904761,0,,1987,0,,2275,6.0000000,25v4,201543,415,17,88.1700000,,4.00000000000,,,,,25.0000000,3,0.00000,2,949050.00000,L018,,35,C4-4A,123 ALLEN STREET,5,18,N,1,,2A,10204,,"PPC MANAGEMENT, INC.",,12c,,,,2125,,1,,,10018004000,0,,8021,1,20,5896,MN,,,,
14,84.0000000,1001800,10002,1,,,3,40.7184436,2,986480,0,False,1600,7400,,1900,21.9200000,1,6001,4,168750.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,5.43000000000,C7,1004180044,0,False,,18,1,2,,0,-73.9919554,0,,0,0,,1933,6.0000000,25v4,201025,418,15,88.1700000,,4.00000000000,,,,,21.0000000,3,0.00000,2,395100.00000,L006,,44,C4-4A,291 BROOME STREET,5,18,N,1,,1A,10204,,WAN YING 115 PROPERTY,,12c,,,,1600,,1,,,10018006001,0,,10493,2,17,8893,MN,,,,
14,86.0000000,1001800,10002,1,,,5,40.7182707,3,986413,0,False,2051,7400,,1900,25.0000000,1,6001,4,135000.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,4.92000000000,C7,1004180046,0,False,,18,1,2,,0,-73.9921971,0,,0,0,,2500,6.0000000,25v4,200962,418,16,100.0000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,456300.00000,L006,,46,C4-4A,111 ELDRIDGE STREET,5,18,N,1,,1A,10204,,BING FAI REALTY CORP,,12c,,,,2051,,1,,,10018006001,0,,12306,2,18,10255,MN,,,,
14,98.0000000,1001800,10002,1,,,3,40.7189679,2,986375,0,False,3466,7400,,1900,100.0000000,1,7001,2,360000.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,4.16000000000,C6,1004190040,0,True,,18,1,2,,0,-73.9923341,0,,0,0,,5000,6.0000000,25v4,201216,419,25,50.1700000,,4.00000000000,,,,,48.0000000,3,434892.00000,2,1174950.00000,L006,,40,C4-4A,110 FORSYTH STREET,5,18,N,1,,1A,10204,,110 FORSYTH STREET HDFC,,12c,,,,3466,,1,,,10018007002,0,,20798,2,31,17332,MN,,,,
14,83.0000000,1001800,10002,1,,TA,5,40.7185563,3,985915,0,False,1805,7400,,1900,25.0000000,1,5004,4,90000.00000,0,103,,,,101N077,6.00000000000,,7.52000000000,4.32000000000,C7,1004230025,0,False,,18,1,2,,0,-73.9939936,0,,0,0,,2506,6.0000000,25v4,201066,423,23,100.2500000,,7.50000000000,,,,,25.0000000,3,0.00000,2,962100.00000,L006,,25,C6-3A,111 CHRYSTIE STREET,5,18,N,1,,1A,10204,,"KENT & KEE MEE MUI CHIN,",,12c,,,,1805,,1,,,10018005006,0,,10830,2,24,9025,MN,,,,
14,16.0000000,1001800,10002,1,,,3,40.7198600,3,986096,0,False,1744,7400,,1900,109.0000000,1,5002,4,267750.00000,0,103,,,,101N077,6.00000000000,,7.52000000000,5.39000000000,C7,1004240026,0,True,,18,1,2,,0,-73.9933405,0,,0,0,,1792,6.0000000,25v4,201541,424,15,16.0000000,,7.50000000000,,,,,109.0000000,3,0.00000,2,727200.00000,L006,,26,C6-3A,9 DELANCEY STREET,5,18,N,1,,1A,10204,,CH LANG REALTY CORP,,12c,,,,1744,,1,,,10018005003,0,,9664,2,17,7920,MN,,,,
14,84.0000000,1001800,10002,2,,,5,40.7196514,3,986070,0,False,1700,7400,,1910,46.6700000,1,5002,4,177750.00000,0,103,,,,101N077,6.00000000000,,7.52000000000,4.53000000000,C7,1004240029,0,True,,18,1,2,,0,-73.9934343,0,,0,0,,4714,6.0000000,25v4,201465,424,44,100.5800000,,7.50000000000,,,,,47.0000000,3,0.00000,2,698400.00000,L006,,29,C6-3A,135 CHRYSTIE STREET,5,18,N,1,,1A,10204,,"MHK PROPERTIES, LLC",,12c,,,,1700,,1,,,10018005003,0,,21357,2,48,19657,MN,,,,
14,79.0000000,1001800,10002,1,,,5,40.7194291,3,985953,0,True,2500,7400,,1900,40.0000000,1,5002,4,171000.00000,0,103,,,,101N077,6.00000000000,,3.44000000000,4.08000000000,C7,1004240040,0,False,,18,1,2,,0,-73.9938564,0,,0,0,,3747,6.0000000,25v4,201384,424,21,93.6700000,,0.00000000000,,,,,40.0000000,3,0.00000,2,731700.00000,L006,,40,C6-1G,334 BROOME STREET,5,18,N,1,,1A,10204,,PATJEN RLTY CORP,,12c,C6-3A,,,2500,,1,,,10018005003,0,,15273,2,23,12773,MN,,,,
14,87.0000000,1001800,10002,1,,,3,40.7183640,2,986555,0,False,3219,7400,,1909,44.0000000,1,6000,4,225000.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,5.02000000000,C7,1004130008,0,False,,18,1,2,,0,-73.9916848,0,,0,0,,3850,6.0000000,25v4,200996,413,20,87.5000000,,4.00000000000,,,,,43.0000000,3,0.00000,2,1214100.00000,L006,,8,C4-4A,289 BROOME STREET,5,18,N,1,,1A,10204,,289 REALTY CORP,,12c,,,,3219,,1,,,10018006000,0,,19317,2,26,16098,MN,,,,
14,85.0000000,1001800,10002,1,,,5,40.7187125,3,986617,0,False,1796,7400,,1900,23.5800000,1,7000,4,225000.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,4.48000000000,C7,1004140031,0,False,,18,1,2,,0,-73.9914611,0,,1986,0,,2407,6.0000000,25v4,201123,414,20,102.0800000,,4.00000000000,,,,,24.0000000,3,0.00000,2,794700.00000,L006,,31,C4-4A,288 BROOME STREET,5,18,N,1,,1A,10204,,"CHIU LONG REALTY, LLC",,12c,,,,1796,,1,,,10018007003,0,,10779,2,21,8983,MN,,,,
14,95.0000000,1001800,10002,1,,,3,40.7187373,2,986595,0,False,1900,7400,,1900,20.5000000,1,7000,2,231750.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,5.43000000000,C6,1004140032,2015,False,,18,1,2,,0,-73.9915405,0,,1984,0,,2101,6.0000000,25v4,201132,414,15,102.5000000,,4.00000000000,,,,,19.0000000,3,828105.00000,2,1350000.00000,L006,,32,C4-4A,128 ELDRIDGE STREET,5,18,N,1,,1A,10204,,132 ELDRIDGE ST HDFC  CORP,,12c,,,,1900,,1,,,10018007003,0,,11398,2,17,9498,MN,,,,
14,56.0000000,1001800,10002,2,,,3,40.7183035,3,986932,1,False,7500,7400,,1900,46.0000000,1,2003,4,315000.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,6.74000000000,C7,1004140059,0,True,,18,1,2,,0,-73.9903248,0,,0,0,,2576,6.0000000,25v4,200974,414,14,56.5000000,,4.00000000000,,,,,46.0000000,3,1165185.00000,2,1664550.00000,E015,,59,C4-4A,260 BROOME STREET,7,18,N,1,,2B,10204,,LOWER EAST SIDE TENAM,,12c,,,,7501,,1,,,10018002003,0,,17353,2,16,9852,MN,,,,
14,77.0000000,1002800,10009,1,,,5,40.7259571,2,990063,0,False,0,6300,1,1900,100.0000000,1,3001,2,1120500.00000,0,103,,,,102 022,0.00000000000,,4.00000000000,4.75000000000,C1,1003920048,0,False,,28,2,1,,0,-73.9790275,0,,1988,0,,9227,6.0000000,25v4,203763,392,35,92.2500000,,4.00000000000,,,X,,100.0000000,3,4230000.00000,2,4230000.00000,L011,,48,R8B,627 EAST 9 STREET,9,28,N,1,,4A,10203,,EAST VILLAGE II HOUSING DEVELOPMENT FUND  CORP,,12c,,,,0,,1,,,10028003001,0,,43871,2,35,43871,MN,,,,
14,69.0000000,1002800,10009,1,,,5,40.7256001,3,990326,0,False,400,6300,1,1900,23.0000000,1,3001,2,135000.00000,0,103,,,,102 022,0.00000000000,,4.00000000000,4.30000000000,C6,1003920036,0,False,,28,2,1,,0,-73.9780788,0,,1982,0,,1909,6.0000000,25v4,203633,392,9,83.0000000,,4.00000000000,C1-5,,,,23.0000000,3,4580.00000,2,3118950.00000,L011,,36,R7A,149 AVENUE C,9,28,N,1,,4A,10203,,HOME AT LAST CORP,,12c,,1,,400,,1,,,10028003001,0,,8214,2,10,7814,MN,,,,
14,80.0000000,1002800,10009,1,,,5,40.7266871,2,990296,0,False,1000,6300,1,1900,50.0000000,1,3000,4,621000.00000,0,103,,,,102 022,0.00000000000,,4.00000000000,4.22000000000,C7,1003930023,0,False,,28,2,1,,0,-73.9781867,0,,0,0,,4740,6.0000000,25v4,204029,393,33,94.7500000,,4.00000000000,,,,,50.0000000,3,0.00000,2,3419550.00000,L011,,23,R8B,632 EAST 11 STREET,9,28,N,1,,4A,10203,,632-634 EAST 11TH STREET OWNER LLC,,12c,,,,1000,,1,,,10028003000,0,,19980,2,35,18980,MN,,,,
14,80.7500000,1002800,10009,1,,,5,40.7264703,0,990238,0,False,0,6300,1,1900,25.0000000,1,3000,2,135000.00000,0,103,,,,102 022,0.00000000000,,4.00000000000,4.52000000000,C4,1003930047,0,False,,28,2,1,,0,-73.9783960,0,,2015,0,,2370,6.0000000,25v4,203950,393,12,94.7500000,,4.00000000000,,,,,25.0000000,3,1234216.00000,2,1269900.00000,L011,,47,R8B,377 EAST 10 STREET,9,28,N,1,,4A,10203,,377 EAST 10TH STREET HOUSING DEVELOPMENT FUND CORP,,12c,,,,0,,1,,,10028003000,0,,10715,0,12,10715,MN,,,,
