name,base_bbl,shape_area,construction_year,ground_elevation,mappluto_bbl,objectid,feature_code,shape_length,height_roof,last_status_type,bin,last_edited_date,geom_source,doitt_id,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh,bbl,address,bldgclass,numfloors,yearbuilt,lon,lat
,1003760062,278.66015625,1910,10,1003760062,125780,2100,88.72240351945706,47.37,Constructed,1004496,2017-08-22 18:05:25+00:00,Photogrammetric,229990,159.89,135.9,27.18,33650.0,92.2,3.39,1003760005.0,98 AVENUE C,,,,-73.97872835472492,40.723501594735964
,1003890028,217.50390625,1900,9,1003890028,258376,2100,63.998753940781668,55.14,Constructed,1004683,2017-08-22 18:56:41+00:00,Photogrammetric,682518,124.8,106.08,21.22,26265.0,72.0,3.39,1003890032.0,99 AVENUE C,,,,-73.97954833794552,40.724193244533154
,1003760016,308.58203125,1928,10,1003760016,884016,2100,92.551473025997836,68.41,Constructed,1004475,2017-08-22 17:28:13+00:00,Photogrammetric,769229,177.06,150.5,30.1,37264.0,102.1,3.39,1003760016.0,248 EAST 7 STREET,C6,6.0,1928.0,-73.9780459716836,40.7235294557478
,1003730038,900.79296875,1993,8,1003730038,993134,2100,138.03412012473831,72.5650505,Constructed,1084874,2018-02-12 16:47:00+00:00,Photogrammetric,962204,516.9,439.36,87.87,108786.0,298.0,3.39,1003730040.0,327 EAST 3 STREET,,,,-73.97826326499253,40.72104005305416
,1003870141,326.015625,1920,10,1003870141,22827,2100,91.134836968365136,61.67,Constructed,1004658,2017-08-22 18:17:04+00:00,Photogrammetric,300618,187.07,159.01,31.8,39370.0,107.9,3.39,1003870141.0,73 AVENUE C,C6,6.0,1920.0,-73.97983471420275,40.723169756071634
,1003720049,566.49609375,2022,12,1003727503,1085194,2100,96.387786635862426,143,Constructed,1091579,2023-07-27 15:13:50+00:00,Other (Manual),1296737,325.07,276.31,55.26,68415.0,187.4,3.39,1003720039.0,11 AVENUE D,,,,-73.97916484790905,40.72042548790928
,1003890036,999.66796875,1935,8,1003890036,1056979,2100,180.23377029908107,68,Constructed,1004688,2017-08-22 17:28:41+00:00,Other (Manual),1205729,573.58,487.55,97.51,120716.0,330.7,3.39,1003890038.0,643 EAST 6 STREET,C7,6.0,1900.0,-73.9794032885489,40.72378479815477
,1003770005,149.34765625,1900,8,1003770005,885125,2100,61.753012837298847,39.89,Constructed,1004500,2017-08-22 18:43:02+00:00,Photogrammetric,70057,85.69,72.83,14.57,18034.0,49.4,3.39,1003770002.0,112 AVENUE C,,,,-73.97837006450335,40.72438316000164
,1003900054,201.99609375,2001,10,1003900054,694413,2100,66.2477046039655,58.86,Constructed,1087355,2017-08-22 18:44:45+00:00,Photogrammetric,969772,115.9,98.51,19.7,24391.0,66.8,3.39,1003900050.0,209 EAST 7 STREET,,,,-73.98005166479265,40.724783662015454
,1003890044,226.28515625,1910,11,1003890044,32430,2100,65.115002504168217,56.74,Constructed,1004692,2017-08-22 19:34:12+00:00,Photogrammetric,94667,129.84,110.36,22.07,27326.0,74.9,3.39,1003890038.0,643 EAST 6 STREET,,,,-73.97992126880457,40.72396058864109
,1003740025,578.61328125,2004,13,1003740025,1065337,2100,96.546836720434484,59,Constructed,1087569,2017-08-22 18:26:49+00:00,Other (Manual),1116645,332.01,282.21,56.44,69874.0,191.4,3.39,1003750042.0,63 AVENUE D,,,,-73.97807351467057,40.722001386174995
,1003910037,178.796875,1900,8,1003910037,601228,2100,68.1683152630862,52.34,Constructed,1004749,2017-08-22 19:29:46+00:00,Photogrammetric,30839,102.59,87.2,17.44,21590.0,59.2,3.39,1003780004.0,134 AVENUE C,,,,-73.97852781571723,40.72493664042678
,1003560001,1210.11328125,1950,12,1003560001,948170,2100,243.62853519290459,105.96078177,Constructed,1078045,2017-08-22 18:07:23+00:00,Photogrammetric,46005,694.41,590.25,118.05,146145.0,400.4,3.39,1003720039.0,11 AVENUE D,,,,-73.9781599226745,40.72018560678448
,1003730060,273.72265625,1900,15,1003730060,503032,2100,87.5540106628557,64.92,Constructed,1004402,2017-08-22 19:12:11+00:00,Photogrammetric,732131,157.07,133.51,26.7,33056.0,90.6,3.39,1003730016.0,326 EAST 4 STREET,,,,-73.97965566359882,40.72151870114651
,1003890042,285.63671875,1920,11,1003890042,833420,2100,77.05383248596786,58.51,Constructed,1004690,2017-08-22 17:31:23+00:00,Photogrammetric,30744,163.89,139.31,27.86,34492.0,94.5,3.39,1003890038.0,643 EAST 6 STREET,,,,-73.97975420690199,40.72390670680821
,1003720039,354.890625,1900,12,1003720039,991122,2100,107.26125748329451,66.91,Constructed,1004369,2017-08-22 19:24:25+00:00,Photogrammetric,760163,203.65,173.1,34.62,42860.0,117.4,3.39,1003720039.0,11 AVENUE D,C7,6.0,1900.0,-73.97862816097538,40.72052700154004
,1003890020,302.0234375,1900,10,1003890020,658009,2100,88.960284227888451,72.03,Constructed,1004678,2017-08-22 17:55:16+00:00,Photogrammetric,607472,173.29,147.29,29.46,36470.0,99.9,3.39,1003890020.0,204 EAST 7 STREET,C6,6.0,1900.0,-73.98019440018632,40.72443207266196
,1003740005,251.33203125,1900,12,1003747502,993364,2100,70.9884425786709,59.4,Constructed,1004412,2017-08-22 19:02:11+00:00,Photogrammetric,799199,144.21,122.58,24.52,30351.0,83.2,3.39,1003740006.0,64 AVENUE C,,,,-73.97969287294168,40.72252444759588
,1003890030,270.1484375,1950,7,1003890030,156663,2100,89.088310454978256,59.23,Constructed,1004685,2017-08-22 19:21:23+00:00,Photogrammetric,125064,155.0,131.75,26.35,32622.0,89.4,3.39,1003890032.0,99 AVENUE C,,,,-73.97940882463278,40.72409866617709
,1003720053,290.078125,2003,14,1003727501,45166,2100,80.067709747214465,71.83,Constructed,1087349,2017-08-22 19:12:11+00:00,Photogrammetric,990379,166.45,141.48,28.3,35032.0,96.0,3.39,1003720023.0,300 EAST 3 STREET,,,,-73.97943517149955,40.720549302755764
,1003890024,401.1015625,2008,9,1003890024,1061881,2100,80.0530323171129,70,Constructed,1075856,2017-08-22 17:31:44+00:00,Other (Manual),1104785,230.14,195.62,39.12,48435.0,132.7,3.39,1003890022.0,208 EAST 7 STREET,,,,-73.97982930842198,40.72429628068519
,1003760007,523.09375,1900,8,1003760007,559,2100,102.67666926491401,54.29984609,Constructed,1004469,2017-08-22 18:03:06+00:00,Photogrammetric,555544,300.14,255.12,51.02,63168.0,173.1,3.39,1003760005.0,98 AVENUE C,,,,-73.97870515957719,40.72386226373359
,1003730015,249.39453125,2016,12,1003737501,410553,2100,72.810390504064443,45,Constructed,1089881,2017-10-03 16:56:25+00:00,Other (Manual),625191,143.1,121.63,24.33,30117.0,82.5,3.39,1003730016.0,326 EAST 4 STREET,,,,-73.9793481504284,40.72174590599676
,1003890026,213.65234375,1925,9,1003890026,564154,2100,63.651419833845686,57.09,Constructed,1004681,2017-08-22 18:47:31+00:00,Photogrammetric,507526,122.59,104.2,20.84,25799.0,70.7,3.39,1003890022.0,208 EAST 7 STREET,,,,-73.97970216458283,40.724257960116205
,1003900039,146.47265625,2013,7,1003907503,878657,2100,51.442791824588532,77,Constructed,1004721,2017-08-22 18:56:23+00:00,Other (Manual),150176,84.04,71.43,14.29,17687.0,48.5,3.39,1003900037.0,107 AVENUE C,,,,-73.97912454121844,40.72436137141783
,1003740047,366.9140625,1920,12,1003740047,621282,2100,95.97296782992818,38.46,Constructed,1004422,2017-08-22 19:07:05+00:00,Photogrammetric,427781,210.54,178.96,35.79,44311.0,121.4,3.39,1003740041.0,41 AVENUE D,,,,-73.97833996257933,40.721764387799176
,1003760013,322.91015625,1908,10,1003760013,1048194,2100,88.283944124471859,53.34,Constructed,1004473,2020-01-28 17:22:38+00:00,Photogrammetric,194554,185.28,157.48,31.5,38993.0,106.8,3.39,1003760011.0,238 EAST 7 STREET,,,,-73.97827522861697,40.72361201969624
,1003870128,309.734375,1900,11,1003870128,784091,2100,90.332590569173746,36.64,Constructed,1004655,2017-08-22 17:57:47+00:00,Photogrammetric,639129,177.72,151.06,30.21,37402.0,102.5,3.39,1003870119.0,620 EAST 6 STREET,,,,-73.9802571314131,40.72368012329822
,1003730021,457.18359375,1920,12,1003730021,993135,2100,112.26943555564458,65.34,Constructed,1004388,2017-08-22 19:24:25+00:00,Photogrammetric,592731,262.34,222.99,44.6,55212.0,151.3,3.39,1003730019.0,332 EAST 4 STREET,,,,-73.97888907576194,40.72153465019802
,1003740008,283.8828125,1900,11,1003740008,547128,2100,86.784247274933492,64.06,Constructed,1004414,2017-08-22 17:56:38+00:00,Photogrammetric,280772,162.89,138.46,27.69,34282.0,93.9,3.39,1003740008.0,702 EAST 5 STREET,C6,6.0,1900.0,-73.97955292781539,40.72269584253579
,1003900042,446.21875,1910,6,1003900042,515201,2100,116.73654666007221,66.86,Constructed,1004722,2017-08-22 17:32:53+00:00,Photogrammetric,378035,256.03,217.62,43.52,53883.0,147.6,3.39,1003900042.0,219 EAST 7 STREET,C6,6.0,1910.0,-73.97935060722004,40.72451333379865
,1003720051,239.8828125,1920,13,1003720051,397996,2100,68.2636028063102,56.78,Constructed,1004372,2017-08-22 19:35:49+00:00,Photogrammetric,391766,137.65,117.0,23.4,28970.0,79.4,3.39,1003720039.0,11 AVENUE D,,,,-73.97929042066573,40.72046415757627
,1003760063,342.78125,1966,9,1003760063,906241,2100,79.835324058594026,27.88,Constructed,1004497,2017-08-22 17:53:14+00:00,Photogrammetric,99880,196.68,167.18,33.44,41393.0,113.4,3.39,1003760005.0,98 AVENUE C,,,,-73.97882919281722,40.72351877564838
,1003730057,355.5625,1900,14,1003730057,784888,2100,90.652584755976108,34.53,Constructed,1004401,2017-08-22 17:43:54+00:00,Photogrammetric,831982,204.03,173.42,34.68,42940.0,117.6,3.39,1003730016.0,326 EAST 4 STREET,,,,-73.97944019698176,40.72142426823402
,1003910048,310.03515625,1910,10,1003910048,654954,2100,95.14637459535183,69.36,Constructed,1004753,2017-08-22 19:29:01+00:00,Photogrammetric,64569,177.89,151.21,30.24,37439.0,102.6,3.39,1003910048.0,323 EAST 8 STREET,C6,6.0,1910.0,-73.97937855675829,40.725328818815285
,1003730049,502.0234375,1920,12,1003730049,819104,2100,125.76055606992351,65.15,Constructed,1004397,2017-08-22 18:13:12+00:00,Photogrammetric,114951,288.07,244.86,48.97,60627.0,166.1,3.39,1003730049.0,311 EAST 3 STREET,C6,6.0,1920.0,-73.97895810197228,40.72121281424313
,1003730062,150.5078125,1900,13,1003730062,10336,2100,52.531660934667173,43.03,Constructed,1004404,2017-08-22 18:01:42+00:00,Photogrammetric,255659,86.36,73.41,14.68,18175.0,49.8,3.39,1003730016.0,326 EAST 4 STREET,,,,-73.9798182631007,40.72153526935496
,1003760005,400.80078125,1900,9,1003760005,306329,2100,109.31935066757045,64.45,Constructed,1004468,2017-08-22 19:18:06+00:00,Photogrammetric,515619,229.97,195.47,39.09,48399.0,132.6,3.39,1003760005.0,98 AVENUE C,C6,6.0,1900.0,-73.97879349815499,40.723752415437076
,1003720016,225.375,2005,15,1003720016,66222,2100,66.565542349550753,60,Constructed,1084623,2017-08-22 19:21:44+00:00,Other (Manual),1115704,129.32,109.93,21.99,27218.0,74.6,3.39,1003720023.0,300 EAST 3 STREET,,,,-73.98000583083332,40.72124125279191
,1003720041,2201.15234375,2013,12,1003720041,64650,2100,189.81918052416225,148,Constructed,1088845,2017-08-22 18:05:26+00:00,Other (Manual),1264035,1263.09,1073.63,214.73,265830.0,728.3,3.39,1003720039.0,11 AVENUE D,,,,-73.97885551274842,40.720366148038806
,1003770068,160.8828125,2005,7,1003770068,1067215,2100,57.964731195315714,61,Constructed,1004525,2017-08-22 18:28:40+00:00,Other (Manual),419620,92.31,78.46,15.69,19428.0,53.2,3.39,1003770067.0,241 EAST 7 STREET,,,,-73.97832156136795,40.72403965612233
,1003870135,976.09375,1900,9,1003870135,470544,2100,128.05762219947462,12.89,Constructed,1079681,2017-08-22 19:34:26+00:00,Photogrammetric,762382,560.06,476.05,95.21,117871.0,322.9,3.39,1003870140.0,77 AVENUE C,,,,-73.97964534469999,40.72341255970994
,1003900020,208.48828125,1910,10,1003900020,496965,2100,60.928409333244119,52.95,Constructed,1004710,2017-08-22 17:59:09+00:00,Photogrammetric,734723,119.61,101.67,20.33,25174.0,69.0,3.39,1003900050.0,209 EAST 7 STREET,,,,-73.97950293647477,40.72498736741085
,1003770010,199.84375,1899,9,1003770010,86990,2100,66.2322967455734,40.5,Constructed,1004504,2017-08-22 18:40:08+00:00,Photogrammetric,437297,114.67,97.47,19.49,24133.0,66.1,3.39,1003770002.0,112 AVENUE C,,,,-73.97808769723657,40.72436777977118
,1003900027,1255.09375,2001,8,1003907502,477002,2100,156.0174765366703,71,Constructed,1004715,2017-08-22 19:37:39+00:00,Other (Manual),990420,720.12,612.1,122.42,151557.0,415.2,3.39,1003900042.0,219 EAST 7 STREET,,,,-73.97885719255191,40.72469792706765
,1003770008,207.14453125,1900,7,1003770008,594330,2100,69.914571179122518,54.28,Constructed,1004503,2017-08-22 18:47:10+00:00,Photogrammetric,331528,118.85,101.02,20.2,25014.0,68.5,3.39,1003770002.0,112 AVENUE C,,,,-73.97824371179148,40.72450377804734
,1003760054,321.5859375,1900,11,1003760054,156478,2100,85.006482682425172,58.86,Constructed,1004495,2017-08-22 19:40:33+00:00,Photogrammetric,448358,184.52,156.84,31.37,38834.0,106.4,3.39,1003760016.0,248 EAST 7 STREET,,,,-73.9781977094339,40.723263536627265
,1003890045,212.14453125,1900,10,1003890045,993966,2100,68.717082049430914,57.74,Constructed,1004693,2017-08-22 17:26:53+00:00,Photogrammetric,415740,121.72,103.46,20.69,25617.0,70.2,3.39,1003890022.0,208 EAST 7 STREET,,,,-73.97999968381765,40.72399360151163
,1003890019,253.17578125,1910,10,1003890019,932252,2100,85.327227372400969,61.73,Constructed,1004677,2017-08-22 19:03:29+00:00,Photogrammetric,749243,145.26,123.47,24.69,30572.0,83.8,3.39,1003890019.0,202 EAST 7 STREET,C7,6.0,1910.0,-73.98026133531678,40.72446941854195
,1003730043,656.4375,2016,12,1003730043,70436,2100,102.53600596247981,65,Constructed,1090130,2018-11-05 17:57:19+00:00,Other (Manual),1283581,376.68,320.18,64.04,79275.0,217.2,3.39,1003730046.0,317 EAST 3 STREET,,,,-73.97864600560261,40.72105477962436
,1003890029,291.515625,1901,8,1003890029,1035803,2100,76.537698453692968,60,Alteration,1004684,2020-05-28 19:49:55+00:00,Other (Manual),548266,167.27,142.18,28.44,35203.0,96.4,3.39,1003890032.0,99 AVENUE C,,,,-73.97948066517169,40.72414310902539
,1003740006,415.3984375,1910,12,1003740006,995379,2100,116.76817604239393,67.33,Constructed,1004413,2017-08-22 18:40:58+00:00,Photogrammetric,656919,238.34,202.59,40.52,50161.0,137.4,3.39,1003740006.0,64 AVENUE C,C6,6.0,1910.0,-73.97962943649114,40.72260874790736
,1003890032,537.1953125,1907,8,1003890032,430913,2100,130.34673709816428,67.11,Constructed,1004687,2017-08-22 19:35:07+00:00,Photogrammetric,642590,308.23,262.0,52.4,64870.0,177.7,3.39,1003890032.0,99 AVENUE C,C7,6.0,1907.0,-73.9792393106765,40.72399289553705
,1003750045,2230.20703125,1989,13,1003750045,1072783,2100,314.29425510195614,35,Constructed,1075621,2017-08-22 17:31:02+00:00,Other (Manual),1205739,1279.69,1087.74,217.55,269324.0,737.9,3.39,1003750030.0,742 EAST 6 STREET,,,,-73.97818975904475,40.722416267455216
,1003870034,366.04296875,1951,13,1003877501,58681,2100,92.467459453834053,18.18,Constructed,1004644,2017-08-22 17:42:14+00:00,Photogrammetric,570777,210.03,178.53,35.71,44203.0,121.1,3.39,1003870143.0,653 EAST 5 STREET,,,,-73.98011065395063,40.72284950491013
,1003730008,472.03125,1939,13,1003730008,351371,2100,123.39083143771734,66.05,Constructed,1004380,2017-08-22 17:47:45+00:00,Photogrammetric,460789,270.85,230.22,46.04,57004.0,156.2,3.39,1003740065.0,307 EAST 4 STREET,,,,-73.97977670917625,40.72190031218245
,1003770062,382.296875,2001,10,1003770062,1035971,2100,119.70055753711453,69.85,Constructed,1004521,2020-01-17 20:46:58+00:00,Photogrammetric,945961,219.35,186.45,37.29,46164.0,126.5,3.39,1003770062.0,249 EAST 7 STREET,C6,6.0,2001.0,-73.97789477410846,40.72391428460893
,1003720055,547.8515625,1920,14,1003720055,39194,2100,103.53095911921648,53.03,Constructed,1004375,2017-08-22 19:12:28+00:00,Photogrammetric,265469,314.37,267.22,53.44,66163.0,181.3,3.39,1003720023.0,300 EAST 3 STREET,,,,-73.97955777343407,40.720591114802446
,1003740025,580.46484375,2004,11,1003740025,1061829,2100,96.71440347593331,71,Constructed,1087350,2017-08-22 17:31:55+00:00,Other (Manual),996196,333.07,283.11,56.62,70098.0,192.1,3.39,,,,,,-73.97827933854659,40.722087487243364
,1003870140,325.8125,1900,10,1003870140,633512,2100,89.9650505927907,60.12,Constructed,1004657,2017-08-22 17:41:56+00:00,Photogrammetric,60617,186.94,158.9,31.78,39344.0,107.8,3.39,1003870140.0,77 AVENUE C,C7,6.0,1900.0,-73.97977185946644,40.72325739234011
,1003760014,452.453125,1928,10,1003760014,537867,2100,117.72670419236613,67.25,Constructed,1004474,2017-08-22 17:56:51+00:00,Photogrammetric,486797,259.6,220.66,44.13,54636.0,149.7,3.39,1003760014.0,246 EAST 7 STREET,C1,6.0,1928.0,-73.97815636706372,40.72357896015969
,1003900036,204.66015625,1901,6,1003900036,922873,2100,65.884053954493226,53.84,Constructed,1004719,2017-08-22 19:26:22+00:00,Photogrammetric,246112,117.43,99.81,19.96,24714.0,67.7,3.39,1003900037.0,107 AVENUE C,,,,-73.97894651072394,40.72437255394948
,1003910047,267.01171875,2000,10,1003910047,843696,2100,77.064967329309312,60.21,Constructed,1087320,2017-08-22 17:40:43+00:00,Photogrammetric,934215,153.2,130.22,26.04,32242.0,88.3,3.39,1003910048.0,323 EAST 8 STREET,,,,-73.97931085301974,40.72526333603175
,1003720033,169.32421875,1900,11,1003720033,661438,2100,66.288972043498916,36.43,Constructed,1004364,2017-08-22 19:29:01+00:00,Photogrammetric,422951,97.17,82.59,16.52,20449.0,56.0,3.39,1003720039.0,11 AVENUE D,,,,-73.97877520583364,40.72073834127408
,1003900055,467.921875,1935,10,1003900055,117475,2100,104.61179330480905,53.28,Constructed,1004725,2017-08-22 18:39:41+00:00,Photogrammetric,416795,268.47,228.2,45.64,56503.0,154.8,3.39,1003900050.0,209 EAST 7 STREET,,,,-73.98013202785278,40.724845055242156
,1003730016,228.546875,1899,13,1003730016,87831,2100,68.665191611580852,59.93925243,Constructed,1004384,2017-08-22 19:00:44+00:00,Photogrammetric,554907,131.15,111.48,22.3,27601.0,75.6,3.39,1003730016.0,326 EAST 4 STREET,C1,6.0,1899.0,-73.97927277156111,40.72172125536101
,1003730002,1570.32421875,1970,15,1003730002,994059,2100,161.78415403283617,24.42,Constructed,1079042,2017-08-22 18:06:36+00:00,Photogrammetric,617461,901.06,765.9,153.18,189637.0,519.6,3.39,1003740065.0,307 EAST 4 STREET,,,,-73.9800724231016,40.72196608760417
,1003770006,192.32421875,1900,6,1003770006,500900,2100,68.7670284181261,41.89,Constructed,1004501,2017-08-22 19:33:59+00:00,Photogrammetric,826304,110.35,93.79,18.76,23224.0,63.6,3.39,1003770002.0,112 AVENUE C,,,,-73.97831554260753,40.7244193693364
,1003900011,1533.95703125,1996,11,1003900011,952749,2100,202.97004602159032,64.4,Constructed,1085478,2017-08-22 17:27:23+00:00,Photogrammetric,953652,880.11,748.09,149.62,185228.0,507.5,3.39,1003900009.0,304 EAST 8 STREET,,,,-73.97986697592171,40.72508733151803
,1003740020,2294.3203125,1910,15,1003740020,851739,2100,244.84176546818358,79.44,Constructed,1004415,2017-08-22 18:08:59+00:00,Photogrammetric,286284,1316.49,1119.02,223.8,277069.0,759.1,3.39,1003730019.0,332 EAST 4 STREET,,,,-73.97873882866912,40.721888435815565
,1003720038,116.7109375,1910,12,1003720038,172078,2100,55.316921606112111,32.02,Constructed,1004368,2017-08-22 18:04:25+00:00,Photogrammetric,175639,66.97,56.93,11.39,14095.0,38.6,3.39,1003720039.0,11 AVENUE D,,,,-73.97854889721427,40.72060082473794
,1003900024,367.17578125,1900,8,1003900024,156861,2100,108.55683261348976,69.15,Constructed,1004713,2017-08-22 18:59:06+00:00,Photogrammetric,105281,210.67,179.07,35.81,44338.0,121.5,3.39,1003900042.0,219 EAST 7 STREET,,,,-73.97924287720903,40.724816474330915
,1003730019,464.84765625,1920,13,1003730019,492917,2100,121.90414022938234,63.23,Constructed,1004387,2017-08-22 17:45:20+00:00,Photogrammetric,105272,266.74,226.73,45.35,56137.0,153.8,3.39,1003730019.0,332 EAST 4 STREET,C7,6.0,1920.0,-73.97903713150919,40.72158751543161
,1003890047,236.75390625,1910,11,1003890047,527909,2100,66.589232069513187,56.83,Constructed,1004695,2017-08-22 19:09:32+00:00,Photogrammetric,355985,135.84,115.46,23.09,28589.0,78.3,3.39,1003890022.0,208 EAST 7 STREET,,,,-73.98015576209876,40.72405728745437
,1003730051,1103.9453125,2003,15,1003730051,544949,2100,141.4117767528146,56.43,Constructed,1087317,2017-08-22 18:48:08+00:00,Photogrammetric,990258,633.46,538.45,107.69,133319.0,365.3,3.39,1003730049.0,311 EAST 3 STREET,,,,-73.97924047997512,40.72129334371708
,1003730034,292.8984375,1900,12,1003730034,339134,2100,69.524418564038356,33.81,Constructed,1004393,2017-08-22 18:18:27+00:00,Photogrammetric,222175,168.07,142.86,28.57,35372.0,96.9,3.39,1003730032.0,37 AVENUE D,,,,-73.97813481057166,40.72117400995175
,1003720034,441.359375,1910,12,1003720034,296896,2100,87.744009920824624,35.43,Constructed,1004365,2017-08-22 17:48:30+00:00,Photogrammetric,500530,253.26,215.27,43.05,53301.0,146.0,3.39,1003720039.0,11 AVENUE D,,,,-73.97869766438946,40.720673255582454
,1003720060,1075.92578125,1997,15,1003720060,990983,2100,145.59989679641654,110.74,Constructed,1086167,2017-08-22 17:39:00+00:00,Photogrammetric,961705,617.39,524.78,104.96,129936.0,356.0,3.39,1003720023.0,300 EAST 3 STREET,,,,-73.98005317392055,40.72083333778132
