bbl,address,bldgclass,numfloors,yearbuilt,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh
,,,,,48.23,40.99,8.2,10150.0,27.8,3.39
,,,,,265.2,225.42,45.08,55813.0,152.9,3.39
,,,,,146.74,124.73,24.95,30882.0,84.6,3.39
,,,,,121.67,103.42,20.68,25606.0,70.2,3.39
1004340019.0,110 EAST 7 STREET,C7,6.0,1898.0,148.3,126.06,25.21,31211.0,85.5,3.39
,,,,,152.92,129.98,26.0,32184.0,88.2,3.39
,,,,,246.69,209.69,41.94,51918.0,142.2,3.39
,,,,,346.04,294.13,58.83,72827.0,199.5,3.39
1004350027.0,126 ST MARKS PLACE,C7,6.0,1920.0,218.92,186.08,37.22,46074.0,126.2,3.39
,,,,,321.16,272.99,54.6,67592.0,185.2,3.39
,,,,,390.12,331.6,66.32,82105.0,224.9,3.39
,,,,,142.82,121.4,24.28,30058.0,82.4,3.39
,,,,,158.81,134.99,27.0,33424.0,91.6,3.39
,,,,,119.48,101.56,20.31,25146.0,68.9,3.39
,,,,,190.76,162.14,32.43,40147.0,110.0,3.39
1004350043.0,117 EAST 7 STREET,C7,6.0,1907.0,249.22,211.84,42.37,52451.0,143.7,3.39
,,,,,176.62,150.12,30.02,37171.0,101.8,3.39
,,,,,133.58,113.54,22.71,28112.0,77.0,3.39
,,,,,126.39,107.43,21.49,26600.0,72.9,3.39
,,,,,191.79,163.02,32.6,40364.0,110.6,3.39
,,,,,126.99,107.94,21.59,26726.0,73.2,3.39
,,,,,122.7,104.3,20.86,25824.0,70.8,3.39
,,,,,123.21,104.73,20.95,25931.0,71.0,3.39
,,,,,294.07,249.96,49.99,61890.0,169.6,3.39
,,,,,137.69,117.04,23.41,28979.0,79.4,3.39
,,,,,65.23,55.45,11.09,13729.0,37.6,3.39
,,,,,482.45,410.08,82.02,101536.0,278.2,3.39
,,,,,728.1,618.88,123.78,153236.0,419.8,3.39
,,,,,120.23,102.2,20.44,25304.0,69.3,3.39
,,,,,170.96,145.32,29.06,35981.0,98.6,3.39
,,,,,183.28,155.79,31.16,38573.0,105.7,3.39
,,,,,75.36,64.05,12.81,15860.0,43.5,3.39
,,,,,177.64,150.99,30.2,37386.0,102.4,3.39
,,,,,170.01,144.51,28.9,35780.0,98.0,3.39
,,,,,393.84,334.77,66.95,82888.0,227.1,3.39
,,,,,144.02,122.42,24.48,30311.0,83.0,3.39
1004340049.0,417 EAST 6 STREET,C1,6.0,1897.0,154.06,130.95,26.19,32423.0,88.8,3.39
,,,,,163.6,139.06,27.81,34432.0,94.3,3.39
,,,,,127.81,108.64,21.73,26899.0,73.7,3.39
,,,,,655.55,557.22,111.44,137968.0,378.0,3.39
,,,,,150.94,128.3,25.66,31767.0,87.0,3.39
,,,,,157.86,134.18,26.84,33222.0,91.0,3.39
,,,,,162.27,137.93,27.59,34150.0,93.6,3.39
1004360034.0,131 AVENUE A,C7,6.0,1920.0,364.47,309.8,61.96,76706.0,210.2,3.39
,,,,,131.94,112.15,22.43,27768.0,76.1,3.39
,,,,,110.07,93.56,18.71,23165.0,63.5,3.39
,,,,,67.28,57.19,11.44,14160.0,38.8,3.39
,,,,,102.28,86.94,17.39,21526.0,59.0,3.39
,,,,,167.41,142.3,28.46,35233.0,96.5,3.39
,,,,,354.34,301.19,60.24,74575.0,204.3,3.39
,,,,,52.87,44.94,8.99,11128.0,30.5,3.39
,,,,,125.01,106.26,21.25,26310.0,72.1,3.39
,,,,,201.15,170.98,34.2,42334.0,116.0,3.39
,,,,,665.7,565.84,113.17,140102.0,383.8,3.39
,,,,,133.59,113.55,22.71,28115.0,77.0,3.39
1004370133.0,445 EAST 9 STREET,C7,6.0,1900.0,67.15,57.08,11.42,14133.0,38.7,3.39
,,,,,131.62,111.88,22.38,27701.0,75.9,3.39
,,,,,89.63,76.18,15.24,18863.0,51.7,3.39
,,,,,484.71,412.01,82.4,102013.0,279.5,3.39
,,,,,830.92,706.28,141.26,174875.0,479.1,3.39
,,,,,100.0,85.0,17.0,21047.0,57.7,3.39
,,,,,93.83,79.76,15.95,19748.0,54.1,3.39
,,,,,127.13,108.06,21.61,26755.0,73.3,3.39
,,,,,325.56,276.73,55.35,68517.0,187.7,3.39
,,,,,226.49,192.52,38.5,47667.0,130.6,3.39
,,,,,198.99,169.14,33.83,41879.0,114.7,3.39
,,,,,138.33,117.58,23.52,29113.0,79.8,3.39
,,,,,96.74,82.23,16.45,20361.0,55.8,3.39
,,,,,182.49,155.11,31.02,38406.0,105.2,3.39
,,,,,111.19,94.51,18.9,23400.0,64.1,3.39
,,,,,125.21,106.43,21.29,26352.0,72.2,3.39
,,,,,429.32,364.92,72.98,90355.0,247.5,3.39
,,,,,130.49,110.92,22.18,27464.0,75.2,3.39
,,,,,203.82,173.25,34.65,42896.0,117.5,3.39
,,,,,65.71,55.86,11.17,13830.0,37.9,3.39
1004020032.0,178 EAST 7 STREET,C7,6.0,1900.0,159.63,135.68,27.14,33595.0,92.0,3.39
,,,,,259.7,220.75,44.15,54657.0,149.7,3.39
,,,,,79.77,67.81,13.56,16789.0,46.0,3.39
,,,,,269.73,229.27,45.85,56767.0,155.5,3.39
,,,,,376.46,319.99,64.0,79230.0,217.1,3.39
,,,,,75.11,63.84,12.77,15808.0,43.3,3.39
,,,,,92.3,78.46,15.69,19426.0,53.2,3.39
,,,,,122.11,103.79,20.76,25699.0,70.4,3.39
,,,,,61.06,51.9,10.38,12851.0,35.2,3.39
,,,,,109.35,92.95,18.59,23014.0,63.1,3.39
,,,,,135.52,115.19,23.04,28521.0,78.1,3.39
,,,,,117.54,99.9,19.98,24736.0,67.8,3.39
,,,,,168.17,142.95,28.59,35394.0,97.0,3.39
,,,,,204.75,174.04,34.81,43091.0,118.1,3.39
,,,,,127.29,108.2,21.64,26789.0,73.4,3.39
,,,,,108.18,91.95,18.39,22767.0,62.4,3.39
,,,,,121.44,103.23,20.65,25559.0,70.0,3.39
,,,,,114.82,97.6,19.52,24166.0,66.2,3.39
,,,,,81.51,69.29,13.86,17156.0,47.0,3.39
,,,,,139.52,118.6,23.72,29364.0,80.5,3.39
,,,,,61.53,52.3,10.46,12949.0,35.5,3.39
,,,,,666.57,566.58,113.32,140285.0,384.3,3.39
,,,,,147.21,125.12,25.02,30981.0,84.9,3.39
,,,,,119.31,101.41,20.28,25109.0,68.8,3.39
,,,,,220.42,187.36,37.47,46390.0,127.1,3.39
,,,,,127.12,108.05,21.61,26753.0,73.3,3.39
,,,,,75.79,64.42,12.88,15951.0,43.7,3.39
1003890007.0,105 AVENUE B,C7,6.0,1900.0,176.73,150.22,30.04,37195.0,101.9,3.39
,,,,,196.54,167.06,33.41,41364.0,113.3,3.39
,,,,,229.87,195.39,39.08,48378.0,132.5,3.39
,,,,,65.16,55.38,11.08,13713.0,37.6,3.39
,,,,,152.01,129.21,25.84,31992.0,87.6,3.39
,,,,,154.09,130.97,26.19,32429.0,88.8,3.39
,,,,,194.32,165.17,33.03,40896.0,112.0,3.39
,,,,,212.19,180.36,36.07,44657.0,122.3,3.39
,,,,,76.69,65.19,13.04,16141.0,44.2,3.39
,,,,,216.43,183.96,36.79,45550.0,124.8,3.39
,,,,,216.96,184.42,36.88,45661.0,125.1,3.39
,,,,,116.13,98.71,19.74,24442.0,67.0,3.39
,,,,,117.04,99.49,19.9,24633.0,67.5,3.39
,,,,,159.2,135.32,27.06,33505.0,91.8,3.39
1004350025.0,122 ST MARKS PLACE,C7,6.0,1920.0,219.66,186.71,37.34,46229.0,126.7,3.39
,,,,,74.31,63.17,12.63,15640.0,42.8,3.39
,,,,,201.07,170.91,34.18,42318.0,115.9,3.39
,,,,,116.18,98.75,19.75,24451.0,67.0,3.39
,,,,,112.34,95.49,19.1,23643.0,64.8,3.39
,,,,,126.4,107.44,21.49,26603.0,72.9,3.39
,,,,,123.33,104.83,20.97,25957.0,71.1,3.39
,,,,,100.59,85.5,17.1,21171.0,58.0,3.39
,,,,,95.59,81.25,16.25,20118.0,55.1,3.39
,,,,,126.51,107.53,21.51,26624.0,72.9,3.39
,,,,,125.97,107.08,21.42,26512.0,72.6,3.39
,,,,,117.81,100.14,20.03,24795.0,67.9,3.39
,,,,,214.92,182.68,36.54,45231.0,123.9,3.39
,,,,,680.96,578.81,115.76,143314.0,392.6,3.39
,,,,,116.01,98.61,19.72,24415.0,66.9,3.39
,,,,,139.13,118.26,23.65,29282.0,80.2,3.39
,,,,,425.31,361.52,72.3,89512.0,245.2,3.39
,,,,,140.43,119.36,23.87,29554.0,81.0,3.39
,,,,,93.17,79.2,15.84,19609.0,53.7,3.39
,,,,,111.74,94.98,19.0,23517.0,64.4,3.39
,,,,,163.75,139.18,27.84,34462.0,94.4,3.39
,,,,,180.66,153.56,30.71,38022.0,104.2,3.39
,,,,,304.88,259.15,51.83,64165.0,175.8,3.39
,,,,,154.57,131.39,26.28,32531.0,89.1,3.39
,,,,,64.69,54.99,11.0,13615.0,37.3,3.39
,,,,,146.1,124.19,24.84,30748.0,84.2,3.39
,,,,,114.05,96.94,19.39,24003.0,65.8,3.39
,,,,,125.63,106.79,21.36,26441.0,72.4,3.39
1004360039.0,115 ST MARKS PLACE,C7,6.0,1900.0,201.48,171.26,34.25,42404.0,116.2,3.39
,,,,,182.83,155.41,31.08,38479.0,105.4,3.39
1003890009.0,184 EAST 7 STREET,C6,6.0,1900.0,254.07,215.96,43.19,53471.0,146.5,3.39
,,,,,102.3,86.96,17.39,21530.0,59.0,3.39
,,,,,89.13,75.76,15.15,18758.0,51.4,3.39
,,,,,21.72,18.46,3.69,4571.0,12.5,3.39
,,,,,139.86,118.88,23.78,29436.0,80.6,3.39
,,,,,225.84,191.96,38.39,47530.0,130.2,3.39
,,,,,320.96,272.82,54.56,67550.0,185.1,3.39
,,,,,176.97,150.43,30.09,37246.0,102.0,3.39
1004020039.0,102 AVENUE B,C6,6.0,1900.0,111.5,94.78,18.96,23467.0,64.3,3.39
1004350030.0,125 AVENUE A,C7,6.0,1920.0,153.89,130.8,26.16,32387.0,88.7,3.39
,,,,,168.87,143.54,28.71,35540.0,97.4,3.39
,,,,,119.13,101.26,20.25,25073.0,68.7,3.39
,,,,,114.75,97.54,19.51,24150.0,66.2,3.39
,,,,,210.72,179.11,35.82,44349.0,121.5,3.39
,,,,,66.29,56.35,11.27,13951.0,38.2,3.39
1004350019.0,110 ST MARKS PLACE,C7,6.0,1920.0,239.09,203.22,40.64,50318.0,137.9,3.39
,,,,,169.47,144.05,28.81,35666.0,97.7,3.39
,,,,,117.73,100.07,20.01,24778.0,67.9,3.39
,,,,,170.22,144.69,28.94,35825.0,98.2,3.39
1004360036.0,121 ST MARKS PLACE,C7,6.0,1907.0,325.44,276.63,55.33,68493.0,187.7,3.39
1004360042.0,109 ST MARKS PLACE,C7,6.0,1920.0,164.52,139.84,27.97,34625.0,94.9,3.39
,,,,,134.97,114.73,22.95,28406.0,77.8,3.39
,,,,,150.42,127.85,25.57,31657.0,86.7,3.39
,,,,,117.04,99.48,19.9,24632.0,67.5,3.39
,,,,,122.39,104.04,20.81,25759.0,70.6,3.39
,,,,,323.07,274.61,54.92,67994.0,186.3,3.39
,,,,,116.67,99.17,19.83,24555.0,67.3,3.39
,,,,,127.46,108.34,21.67,26825.0,73.5,3.39
,,,,,115.79,98.42,19.68,24369.0,66.8,3.39
,,,,,133.49,113.46,22.69,28093.0,77.0,3.39
,,,,,115.11,97.84,19.57,24226.0,66.4,3.39
,,,,,126.81,107.78,21.56,26688.0,73.1,3.39
,,,,,582.6,495.21,99.04,122615.0,335.9,3.39
,,,,,830.92,706.28,141.26,174875.0,479.1,3.39
,,,,,321.3,273.11,54.62,67622.0,185.3,3.39
,,,,,68.09,57.87,11.57,14330.0,39.3,3.39
,,,,,150.94,128.3,25.66,31767.0,87.0,3.39
,,,,,71.84,61.07,12.21,15120.0,41.4,3.39
1003910003.0,131 AVENUE B,C6,6.0,1940.0,333.87,283.79,56.76,70265.0,192.5,3.39
,,,,,830.92,706.28,141.26,174875.0,479.1,3.39
,,,,,90.39,76.83,15.37,19024.0,52.1,3.39
,,,,,249.5,212.07,42.41,52509.0,143.9,3.39
,,,,,117.68,100.03,20.01,24766.0,67.9,3.39
,,,,,131.1,111.43,22.29,27591.0,75.6,3.39
,,,,,164.39,139.73,27.95,34598.0,94.8,3.39
,,,,,67.85,57.67,11.53,14280.0,39.1,3.39
,,,,,135.88,115.5,23.1,28597.0,78.3,3.39
,,,,,259.87,220.89,44.18,54692.0,149.8,3.39
,,,,,107.9,91.71,18.34,22708.0,62.2,3.39
,,,,,134.13,114.01,22.8,28230.0,77.3,3.39
,,,,,135.58,115.24,23.05,28533.0,78.2,3.39
,,,,,116.6,99.11,19.82,24540.0,67.2,3.39
,,,,,112.12,95.3,19.06,23596.0,64.6,3.39
,,,,,80.69,68.58,13.72,16981.0,46.5,3.39
,,,,,94.6,80.41,16.08,19909.0,54.5,3.39
,,,,,118.99,101.14,20.23,25043.0,68.6,3.39
,,,,,123.95,105.36,21.07,26087.0,71.5,3.39
,,,,,104.99,89.25,17.85,22097.0,60.5,3.39
,,,,,123.99,105.39,21.08,26094.0,71.5,3.39
,,,,,115.54,98.21,19.64,24317.0,66.6,3.39
,,,,,81.01,68.86,13.77,17050.0,46.7,3.39
,,,,,122.64,104.24,20.85,25810.0,70.7,3.39
,,,,,135.04,114.79,22.96,28421.0,77.9,3.39
,,,,,69.05,58.69,11.74,14532.0,39.8,3.39
,,,,,129.5,110.07,22.01,27254.0,74.7,3.39
,,,,,174.18,148.05,29.61,36657.0,100.4,3.39
,,,,,92.64,78.74,15.75,19497.0,53.4,3.39
,,,,,129.12,109.75,21.95,27174.0,74.5,3.39
,,,,,116.66,99.16,19.83,24552.0,67.3,3.39
,,,,,782.93,665.49,133.1,164775.0,451.4,3.39
,,,,,62.29,52.95,10.59,13110.0,35.9,3.39
,,,,,1537.2,1306.62,261.32,323518.0,886.4,3.39
,,,,,954.38,811.22,162.24,200858.0,550.3,3.39
,,,,,1022.46,869.09,173.82,215186.0,589.6,3.39
,,,,,1515.82,1288.45,257.69,319020.0,874.0,3.39
,,,,,317.03,269.48,53.9,66722.0,182.8,3.39
,,,,,1221.03,1037.88,207.58,256979.0,704.1,3.39
,,,,,1526.23,1297.29,259.46,321210.0,880.0,3.39
1003440068.0,85 PITT STREET,C7,6.0,1920.0,182.42,155.06,31.01,38393.0,105.2,3.39
,,,,,693.42,589.41,117.88,145938.0,399.8,3.39
,,,,,1172.14,996.32,199.26,246689.0,675.9,3.39
,,,,,246.64,209.65,41.93,51908.0,142.2,3.39
,,,,,181.38,154.17,30.83,38173.0,104.6,3.39
1003480074.0,170 DELANCEY STREET,C7,6.0,1920.0,173.13,147.16,29.43,36436.0,99.8,3.39
,,,,,781.03,663.88,132.78,164376.0,450.3,3.39
1003480007.0,110 SUFFOLK STREET,C6,6.0,1920.0,180.53,153.45,30.69,37994.0,104.1,3.39
,,,,,148.06,125.85,25.17,31161.0,85.4,3.39
,,,,,231.5,196.78,39.36,48722.0,133.5,3.39
,,,,,732.13,622.31,124.46,154085.0,422.1,3.39
,,,,,179.65,152.7,30.54,37809.0,103.6,3.39
1003480076.0,168 1/2 DELANCEY STREET,C7,6.0,1900.0,142.51,121.14,24.23,29993.0,82.2,3.39
,,,,,118.4,100.64,20.13,24919.0,68.3,3.39
,,,,,56.0,47.6,9.52,11786.0,32.3,3.39
,,,,,181.14,153.97,30.79,38122.0,104.4,3.39
,,,,,782.6,665.21,133.04,164707.0,451.3,3.39
,,,,,724.36,615.7,123.14,152448.0,417.7,3.39
,,,,,139.06,118.2,23.64,29267.0,80.2,3.39
,,,,,181.38,154.17,30.83,38173.0,104.6,3.39
,,,,,181.57,154.34,30.87,38214.0,104.7,3.39
,,,,,172.25,146.41,29.28,36252.0,99.3,3.39
,,,,,341.82,290.55,58.11,71939.0,197.1,3.39
,,,,,181.38,154.17,30.83,38173.0,104.6,3.39
,,,,,149.65,127.2,25.44,31495.0,86.3,3.39
,,,,,132.83,112.91,22.58,27956.0,76.6,3.39
1003250001.0,140 BARUCH PLACE,C4,6.0,1920.0,1166.79,991.77,198.35,245563.0,672.8,3.39
,,,,,59.78,50.81,10.16,12580.0,34.5,3.39
,,,,,265.22,225.43,45.09,55817.0,152.9,3.39
,,,,,49.2,41.82,8.36,10355.0,28.4,3.39
,,,,,54.12,46.0,9.2,11390.0,31.2,3.39
,,,,,193.16,164.19,32.84,40652.0,111.4,3.39
,,,,,777.53,660.9,132.18,163638.0,448.3,3.39
,,,,,116.94,99.4,19.88,24611.0,67.4,3.39
,,,,,930.47,790.9,158.18,195826.0,536.5,3.39
,,,,,118.5,100.72,20.14,24939.0,68.3,3.39
,,,,,187.17,159.1,31.82,39392.0,107.9,3.39
,,,,,188.0,159.8,31.96,39567.0,108.4,3.39
1003480031.0,105 CLINTON STREET,C7,6.0,1920.0,195.07,165.81,33.16,41054.0,112.5,3.39
,,,,,180.81,153.68,30.74,38052.0,104.3,3.39
,,,,,997.14,847.57,169.51,209859.0,575.0,3.39
,,,,,95.13,80.86,16.17,20020.0,54.8,3.39
,,,,,745.09,633.33,126.67,156813.0,429.6,3.39
,,,,,173.0,147.05,29.41,36411.0,99.8,3.39
,,,,,731.59,621.85,124.37,153970.0,421.8,3.39
,,,,,181.57,154.34,30.87,38214.0,104.7,3.39
,,,,,181.82,154.55,30.91,38266.0,104.8,3.39
,,,,,349.52,297.09,59.42,73560.0,201.5,3.39
1003480073.0,172 DELANCEY STREET,C6,6.0,1920.0,181.72,154.46,30.89,38245.0,104.8,3.39
,,,,,234.77,199.55,39.91,49409.0,135.4,3.39
,,,,,237.01,201.46,40.29,49881.0,136.7,3.39
,,,,,3363.79,2859.22,571.84,707943.0,1939.6,3.39
1003480032.0,107 CLINTON STREET,C7,6.0,1920.0,195.07,165.81,33.16,41054.0,112.5,3.39
,,,,,518.38,440.62,88.12,109098.0,298.9,3.39
1003430065.0,57 PITT STREET,C7,6.0,1900.0,194.0,164.9,32.98,40829.0,111.9,3.39
,,,,,203.34,172.84,34.57,42795.0,117.2,3.39
,,,,,156.69,133.19,26.64,32977.0,90.3,3.39
,,,,,136.02,115.62,23.12,28627.0,78.4,3.39
,,,,,78.35,66.6,13.32,16489.0,45.2,3.39
1003440076.0,106 RIDGE STREET,C7,6.0,1914.0,348.38,296.12,59.22,73320.0,200.9,3.39
,,,,,550.05,467.54,93.51,115764.0,317.2,3.39
,,,,,1067.75,907.58,181.52,224718.0,615.7,3.39
,,,,,183.79,156.22,31.24,38679.0,106.0,3.39
,,,,,181.57,154.34,30.87,38214.0,104.7,3.39
,,,,,1642.83,1396.4,279.28,345750.0,947.3,3.39
,,,,,181.38,154.17,30.83,38173.0,104.6,3.39
,,,,,136.54,116.06,23.21,28736.0,78.7,3.39
,,,,,138.84,118.01,23.6,29220.0,80.1,3.39
1003440069.0,210 RIVINGTON STREET,C7,6.0,1920.0,303.78,258.21,51.64,63933.0,175.2,3.39
,,,,,145.57,123.74,24.75,30638.0,83.9,3.39
,,,,,116.37,98.92,19.78,24492.0,67.1,3.39
,,,,,149.46,127.04,25.41,31456.0,86.2,3.39
,,,,,111.68,94.93,18.99,23505.0,64.4,3.39
,,,,,143.23,121.75,24.35,30145.0,82.6,3.39
1004480024.0,80 EAST 7 STREET,C7,6.0,1852.0,197.28,167.69,33.54,41519.0,113.8,3.39
,,,,,142.03,120.72,24.14,29891.0,81.9,3.39
,,,,,102.24,86.91,17.38,21518.0,59.0,3.39
,,,,,64.3,54.65,10.93,13532.0,37.1,3.39
1004490044.0,73 EAST 7 STREET,C7,6.0,1897.0,319.27,271.38,54.28,67194.0,184.1,3.39
,,,,,186.37,158.41,31.68,39223.0,107.5,3.39
,,,,,113.35,96.34,19.27,23855.0,65.4,3.39
,,,,,142.79,121.37,24.27,30052.0,82.3,3.39
,,,,,830.92,706.28,141.26,174875.0,479.1,3.39
,,,,,162.18,137.86,27.57,34133.0,93.5,3.39
1004490043.0,77 EAST 7 STREET,C7,6.0,1899.0,147.97,125.78,25.16,31142.0,85.3,3.39
,,,,,185.88,158.0,31.6,39120.0,107.2,3.39
,,,,,98.98,84.14,16.83,20832.0,57.1,3.39
,,,,,434.36,369.21,73.84,91416.0,250.5,3.39
,,,,,157.45,133.83,26.77,33137.0,90.8,3.39
,,,,,1966.11,1671.2,334.24,413788.0,1133.7,3.39
,,,,,169.56,144.13,28.83,35686.0,97.8,3.39
,,,,,3345.3,2843.5,568.7,704052.0,1928.9,3.39
,,,,,165.22,140.43,28.09,34772.0,95.3,3.39
,,,,,129.07,109.71,21.94,27163.0,74.4,3.39
,,,,,53.64,45.59,9.12,11288.0,30.9,3.39
,,,,,488.84,415.52,83.1,102882.0,281.9,3.39
1009210041.0,342 EAST 15 STREET,C1,6.0,1910.0,255.26,216.97,43.39,53721.0,147.2,3.39
,,,,,165.2,140.42,28.08,34768.0,95.3,3.39
,,,,,1979.96,1682.96,336.59,416702.0,1141.6,3.39
1009210017.0,329 EAST 14 STREET,C7,6.0,1910.0,162.91,138.47,27.69,34286.0,93.9,3.39
1009210046.0,332 EAST 15 STREET,C1,6.0,1910.0,1382.26,1174.92,234.98,290910.0,797.0,3.39
,,,,,149.41,127.0,25.4,31445.0,86.2,3.39
1009210039.0,348 EAST 15 STREET,C4,6.0,1910.0,214.84,182.61,36.52,45214.0,123.9,3.39
,,,,,189.63,161.18,32.24,39909.0,109.3,3.39
,,,,,899.55,764.62,152.92,189319.0,518.7,3.39
,,,,,142.35,121.0,24.2,29959.0,82.1,3.39
,,,,,947.49,805.37,161.07,199410.0,546.3,3.39
,,,,,232.81,197.89,39.58,48997.0,134.2,3.39
,,,,,1966.11,1671.19,334.24,413788.0,1133.7,3.39
,,,,,2394.6,2035.41,407.08,503967.0,1380.7,3.39
