bbl,address,bldgclass,numfloors,yearbuilt,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh,lon,lat
,,,,,425.31,361.52,72.3,89512.0,245.2,3.39,-73.98405412392803,40.72726976190191
,,,,,140.43,119.36,23.87,29554.0,81.0,3.39,-73.9845648855786,40.72749837358391
,,,,,93.17,79.2,15.84,19609.0,53.7,3.39,-73.98560424823874,40.72633329537211
,,,,,111.74,94.98,19.0,23517.0,64.4,3.39,-73.98536005019153,40.727112833354354
,,,,,163.75,139.18,27.84,34462.0,94.4,3.39,-73.98522739027761,40.72721114740858
,,,,,180.66,153.56,30.71,38022.0,104.2,3.39,-73.98369071820686,40.72748686412231
,,,,,304.88,259.15,51.83,64165.0,175.8,3.39,-73.98432308026088,40.72743661369425
,,,,,154.57,131.39,26.28,32531.0,89.1,3.39,-73.98358157646545,40.726697041555475
,,,,,64.69,54.99,11.0,13615.0,37.3,3.39,-73.98153036724366,40.72490697380623
,,,,,146.1,124.19,24.84,30748.0,84.2,3.39,-73.98030539280701,40.72527836018164
,,,,,114.05,96.94,19.39,24003.0,65.8,3.39,-73.98461202747437,40.72671020865654
,,,,,125.63,106.79,21.36,26441.0,72.4,3.39,-73.9821234664585,40.72528658440492
,,,,,201.48,171.26,34.25,42404.0,116.2,3.39,-73.9836311259176,40.72710904819864
,,,,,182.83,155.41,31.08,38479.0,105.4,3.39,-73.98419770063154,40.72656687614161
,,,,,254.07,215.96,43.19,53471.0,146.5,3.39,-73.98106199712294,40.72487287710611
,,,,,102.3,86.96,17.39,21530.0,59.0,3.39,-73.98514107572842,40.72741130297704
,,,,,89.13,75.76,15.15,18758.0,51.4,3.39,-73.98581094120675,40.72732572467191
,,,,,21.72,18.46,3.69,4571.0,12.5,3.39,-73.98377481804613,40.72627701132002
,,,,,139.86,118.88,23.78,29436.0,80.6,3.39,-73.98487880578222,40.72606366897331
,,,,,225.84,191.96,38.39,47530.0,130.2,3.39,-73.98409064856281,40.72580501781182
,,,,,320.96,272.82,54.56,67550.0,185.1,3.39,-73.98396056624335,40.72593763248896
,,,,,176.97,150.43,30.09,37246.0,102.0,3.39,-73.9819353297523,40.725170692420434
,,,,,111.5,94.78,18.96,23467.0,64.3,3.39,-73.98159725394866,40.72486448168636
,,,,,153.89,130.8,26.16,32387.0,88.7,3.39,-73.98338556799928,40.72666517736489
,,,,,168.87,143.54,28.71,35540.0,97.4,3.39,-73.98146780797849,40.72505316905375
,,,,,119.13,101.26,20.25,25073.0,68.7,3.39,-73.98465683370827,40.72594425138405
,,,,,114.75,97.54,19.51,24150.0,66.2,3.39,-73.98345290406932,40.72653910355848
,,,,,210.72,179.11,35.82,44349.0,121.5,3.39,-73.9840245418296,40.72683549175574
,,,,,66.29,56.35,11.27,13951.0,38.2,3.39,-73.9832195081117,40.727284932446715
,,,,,239.09,203.22,40.64,50318.0,137.9,3.39,-73.98432671209022,40.7269637883992
,,,,,169.47,144.05,28.81,35666.0,97.7,3.39,-73.98505579375671,40.726928625590105
,,,,,117.73,100.07,20.01,24778.0,67.9,3.39,-73.98457960979286,40.725911739858866
,,,,,170.22,144.69,28.94,35825.0,98.2,3.39,-73.98209420258128,40.7248841001576
,,,,,325.44,276.63,55.33,68493.0,187.7,3.39,-73.98336081554963,40.72698587814269
,,,,,164.52,139.84,27.97,34625.0,94.9,3.39,-73.98387721271389,40.7272286518173
,,,,,134.97,114.73,22.95,28406.0,77.8,3.39,-73.98062734198055,40.7273720750686
,,,,,150.42,127.85,25.57,31657.0,86.7,3.39,-73.9819485301251,40.72481748128273
,,,,,117.04,99.48,19.9,24632.0,67.5,3.39,-73.98449091865982,40.72510625068651
,,,,,122.39,104.04,20.81,25759.0,70.6,3.39,-73.98442956026103,40.72625670419141
,,,,,323.07,274.61,54.92,67994.0,186.3,3.39,-73.98180478539649,40.72511493850987
,,,,,116.67,99.17,19.83,24555.0,67.3,3.39,-73.98166375644257,40.724825752822156
,,,,,127.46,108.34,21.67,26825.0,73.5,3.39,-73.98357515637818,40.72514087086879
,,,,,115.79,98.42,19.68,24369.0,66.8,3.39,-73.98327443047735,40.72735570349941
,,,,,133.49,113.46,22.69,28093.0,77.0,3.39,-73.982441728032,40.72542180545587
,,,,,115.11,97.84,19.57,24226.0,66.4,3.39,-73.98584020597066,40.72638851676293
,,,,,126.81,107.78,21.56,26688.0,73.1,3.39,-73.98450899428262,40.72629014628206
,,,,,582.6,495.21,99.04,122615.0,335.9,3.39,-73.98396660752326,40.72508406623391
,,,,,830.92,706.28,141.26,174875.0,479.1,3.39,-73.98569692747073,40.72509058826668
,,,,,321.3,273.11,54.62,67622.0,185.3,3.39,-73.98257737379424,40.72544798425944
,,,,,68.09,57.87,11.57,14330.0,39.3,3.39,-73.98275153519091,40.72743653442109
,,,,,150.94,128.3,25.66,31767.0,87.0,3.39,-73.98468479330622,40.72633256515781
,,,,,71.84,61.07,12.21,15120.0,41.4,3.39,-73.9830154560709,40.727549792805156
,,,,,333.87,283.79,56.76,70265.0,192.5,3.39,-73.98033927087596,40.72585973078411
,,,,,830.92,706.28,141.26,174875.0,479.1,3.39,-73.98508484379661,40.725484169532336
,,,,,90.39,76.83,15.37,19024.0,52.1,3.39,-73.98588745784929,40.727231883601334
,,,,,249.5,212.07,42.41,52509.0,143.9,3.39,-73.9832977617626,40.725019796639536
,,,,,117.68,100.03,20.01,24766.0,67.9,3.39,-73.98442121995018,40.72584505787186
,,,,,131.1,111.43,22.29,27591.0,75.6,3.39,-73.98219041383003,40.72491216794048
,,,,,164.39,139.73,27.95,34598.0,94.8,3.39,-73.9844789175578,40.727468612260985
,,,,,67.85,57.67,11.53,14280.0,39.1,3.39,-73.98308749111779,40.727313431934235
,,,,,135.88,115.5,23.1,28597.0,78.3,3.39,-73.98558427996693,40.726743631778646
,,,,,259.87,220.89,44.18,54692.0,149.8,3.39,-73.9845257438195,40.72520688245907
,,,,,107.9,91.71,18.34,22708.0,62.2,3.39,-73.98544918745434,40.726677866297734
,,,,,134.13,114.01,22.8,28230.0,77.3,3.39,-73.98273899750043,40.725151303440576
,,,,,135.58,115.24,23.05,28533.0,78.2,3.39,-73.98408743687253,40.72690288570969
,,,,,116.6,99.11,19.82,24540.0,67.2,3.39,-73.9834308035355,40.727418782879234
,,,,,112.12,95.3,19.06,23596.0,64.6,3.39,-73.98519119642997,40.72735690788122
,,,,,80.69,68.58,13.72,16981.0,46.5,3.39,-73.98330075679577,40.727149680445024
,,,,,94.6,80.41,16.08,19909.0,54.5,3.39,-73.98078461448317,40.725329683666544
,,,,,118.99,101.14,20.23,25043.0,68.6,3.39,-73.98306961547725,40.72527907861495
,,,,,123.95,105.36,21.07,26087.0,71.5,3.39,-73.98349848762018,40.72510593484133
,,,,,104.99,89.25,17.85,22097.0,60.5,3.39,-73.98421236543314,40.726961601146215
,,,,,123.99,105.39,21.08,26094.0,71.5,3.39,-73.98382392335208,40.727161244730105
,,,,,115.54,98.21,19.64,24317.0,66.6,3.39,-73.98496697254404,40.727294714754585
,,,,,81.01,68.86,13.77,17050.0,46.7,3.39,-73.98591977726637,40.72718706237567
,,,,,122.64,104.24,20.85,25810.0,70.7,3.39,-73.98435145488475,40.726223821784885
,,,,,135.04,114.79,22.96,28421.0,77.9,3.39,-73.98538950760377,40.726629201523004
,,,,,69.05,58.69,11.74,14532.0,39.8,3.39,-73.98452189115501,40.726906113736
,,,,,129.5,110.07,22.01,27254.0,74.7,3.39,-73.98542759826896,40.72698037145465
,,,,,174.18,148.05,29.61,36657.0,100.4,3.39,-73.9835341897476,40.72742112784767
,,,,,92.64,78.74,15.75,19497.0,53.4,3.39,-73.98441960535496,40.72744361246752
,,,,,129.12,109.75,21.95,27174.0,74.5,3.39,-73.9828640675558,40.72484075655838
,,,,,116.66,99.16,19.83,24552.0,67.3,3.39,-73.98563704309787,40.72669901283538
,,,,,782.93,665.49,133.1,164775.0,451.4,3.39,-73.97745948737604,40.717821163309125
,,,,,62.29,52.95,10.59,13110.0,35.9,3.39,-73.98537116103196,40.71710261752948
,,,,,1537.2,1306.62,261.32,323518.0,886.4,3.39,-73.9830691197609,40.718270351612574
,,,,,954.38,811.22,162.24,200858.0,550.3,3.39,-73.98139281610776,40.717540400817306
,,,,,1022.46,869.09,173.82,215186.0,589.6,3.39,-73.98229017019233,40.717812680176266
,,,,,1515.82,1288.45,257.69,319020.0,874.0,3.39,-73.98011309418482,40.71828402667395
,,,,,317.03,269.48,53.9,66722.0,182.8,3.39,-73.98302033095112,40.717867496011195
,,,,,1221.03,1037.88,207.58,256979.0,704.1,3.39,-73.98172016079326,40.718316511316424
,,,,,1526.23,1297.29,259.46,321210.0,880.0,3.39,-73.98103133808155,40.71855411402394
,,,,,182.42,155.06,31.01,38393.0,105.2,3.39,-73.98257633141309,40.71862542672909
,,,,,693.42,589.41,117.88,145938.0,399.8,3.39,-73.98520458528151,40.71827696112845
,,,,,1172.14,996.32,199.26,246689.0,675.9,3.39,-73.98362568124543,40.71757290820138
,,,,,246.64,209.65,41.93,51908.0,142.2,3.39,-73.98588781267713,40.718111492105656
,,,,,181.38,154.17,30.83,38173.0,104.6,3.39,-73.98554994954263,40.71867826054687
,,,,,173.13,147.16,29.43,36436.0,99.8,3.39,-73.98520417247182,40.71799462990435
,,,,,781.03,663.88,132.78,164376.0,450.3,3.39,-73.97596656433376,40.717342167613204
,,,,,180.53,153.45,30.69,37994.0,104.1,3.39,-73.98596222979009,40.718730522124794
,,,,,148.06,125.85,25.17,31161.0,85.4,3.39,-73.98496452452859,40.71789589070326
,,,,,231.5,196.78,39.36,48722.0,133.5,3.39,-73.98513831273965,40.718405287061955
,,,,,732.13,622.31,124.46,154085.0,422.1,3.39,-73.97857214238569,40.71769072292574
,,,,,179.65,152.7,30.54,37809.0,103.6,3.39,-73.9859284849175,40.718795118295695
,,,,,142.51,121.14,24.23,29993.0,82.2,3.39,-73.9853930463203,40.718005661841765
,,,,,118.4,100.64,20.13,24919.0,68.3,3.39,-73.98505913397753,40.717897353125785
,,,,,56.0,47.6,9.52,11786.0,32.3,3.39,-73.97692095168732,40.717220929188954
,,,,,181.14,153.97,30.79,38122.0,104.4,3.39,-73.98561618349929,40.7185514904329
,,,,,782.6,665.21,133.04,164707.0,451.3,3.39,-73.97701406515434,40.71874453925836
,,,,,724.36,615.7,123.14,152448.0,417.7,3.39,-73.9794534565039,40.71757598998508
,,,,,139.06,118.2,23.64,29267.0,80.2,3.39,-73.98444214028241,40.71876695253857
,,,,,181.38,154.17,30.83,38173.0,104.6,3.39,-73.9856501560573,40.718486976575264
,,,,,181.57,154.34,30.87,38214.0,104.7,3.39,-73.98606358867144,40.718536820678175
,,,,,172.25,146.41,29.28,36252.0,99.3,3.39,-73.98319315637767,40.717366207819815
,,,,,341.82,290.55,58.11,71939.0,197.1,3.39,-73.98455660966167,40.718709364497585
,,,,,181.38,154.17,30.83,38173.0,104.6,3.39,-73.98571784169071,40.71835777135214
,,,,,149.65,127.2,25.44,31495.0,86.3,3.39,-73.98502604544689,40.71890239896534
,,,,,132.83,112.91,22.58,27956.0,76.6,3.39,-73.9854731403179,40.71803797097708
,,,,,1166.79,991.77,198.35,245563.0,672.8,3.39,-73.97641143539042,40.71841561550462
,,,,,59.78,50.81,10.16,12580.0,34.5,3.39,-73.97889205883925,40.71746441267685
,,,,,265.22,225.43,45.09,55817.0,152.9,3.39,-73.98478227648805,40.71818294321367
,,,,,49.2,41.82,8.36,10355.0,28.4,3.39,-73.98315549863793,40.71802261002563
,,,,,54.12,46.0,9.2,11390.0,31.2,3.39,-73.98497594692492,40.71806104478495
,,,,,193.16,164.19,32.84,40652.0,111.4,3.39,-73.98299103492361,40.71797210061628
,,,,,777.53,660.9,132.18,163638.0,448.3,3.39,-73.97793313398165,40.718588929820214
,,,,,116.94,99.4,19.88,24611.0,67.4,3.39,-73.98309894547944,40.71769918864825
,,,,,930.47,790.9,158.18,195826.0,536.5,3.39,-73.98347331602454,40.717972332169715
,,,,,118.5,100.72,20.14,24939.0,68.3,3.39,-73.98304480430774,40.71884325842263
,,,,,187.17,159.1,31.82,39392.0,107.9,3.39,-73.98317902949314,40.71766369708897
,,,,,188.0,159.8,31.96,39567.0,108.4,3.39,-73.98575226537129,40.718292174601174
,,,,,195.07,165.81,33.16,41054.0,112.5,3.39,-73.98580040725314,40.71823139858866
,,,,,180.81,153.68,30.74,38052.0,104.3,3.39,-73.98599609955801,40.71866580996448
,,,,,997.14,847.57,169.51,209859.0,575.0,3.39,-73.98329883247726,40.71748889091071
,,,,,95.13,80.86,16.17,20020.0,54.8,3.39,-73.98534941457552,40.71817924523036
,,,,,745.09,633.33,126.67,156813.0,429.6,3.39,-73.98473890300417,40.718544533671604
,,,,,173.0,147.05,29.41,36411.0,99.8,3.39,-73.98296342774175,40.7180387697312
,,,,,731.59,621.85,124.37,153970.0,421.8,3.39,-73.97551919690017,40.718177753938996
,,,,,181.57,154.34,30.87,38214.0,104.7,3.39,-73.98613127388744,40.718407615124896
,,,,,181.82,154.55,30.91,38266.0,104.8,3.39,-73.98503714724613,40.71876457976271
,,,,,349.52,297.09,59.42,73560.0,201.5,3.39,-73.98643970276011,40.71874624549908
,,,,,181.72,154.46,30.89,38245.0,104.8,3.39,-73.98512079021889,40.71796955593352
,,,,,234.77,199.55,39.91,49409.0,135.4,3.39,-73.98485852313107,40.71790997630022
,,,,,237.01,201.46,40.29,49881.0,136.7,3.39,-73.98527691890396,40.71803681460669
,,,,,3363.79,2859.22,571.84,707943.0,1939.6,3.39,-73.98406466005818,40.718258558839594
,,,,,195.07,165.81,33.16,41054.0,112.5,3.39,-73.9858337209859,40.71816780624985
,,,,,518.38,440.62,88.12,109098.0,298.9,3.39,-73.98621784909864,40.71826965973352
,,,,,194.0,164.9,32.98,40829.0,111.9,3.39,-73.98309630350998,40.71777640796657
,,,,,203.34,172.84,34.57,42795.0,117.2,3.39,-73.98585322505193,40.718919907102254
,,,,,156.69,133.19,26.64,32977.0,90.3,3.39,-73.9859293926603,40.71887008449653
,,,,,136.02,115.62,23.12,28627.0,78.4,3.39,-73.98546375081322,40.71872661185329
,,,,,78.35,66.6,13.32,16489.0,45.2,3.39,-73.98539093552132,40.718132280734
,,,,,348.38,296.12,59.22,73320.0,200.9,3.39,-73.98314847141629,40.718695176219796
,,,,,550.05,467.54,93.51,115764.0,317.2,3.39,-73.98475605532575,40.71834934253222
,,,,,1067.75,907.58,181.52,224718.0,615.7,3.39,-73.9791706862911,40.718116924409834
,,,,,183.79,156.22,31.24,38679.0,106.0,3.39,-73.98488108781217,40.71810335492778
,,,,,181.57,154.34,30.87,38214.0,104.7,3.39,-73.98609743133574,40.71847221799833
,,,,,1642.83,1396.4,279.28,345750.0,947.3,3.39,-73.9760817599428,40.718277223717756
,,,,,181.38,154.17,30.83,38173.0,104.6,3.39,-73.9856839988387,40.71842237401418
,,,,,136.54,116.06,23.21,28736.0,78.7,3.39,-73.98517754134548,40.71849582501694
,,,,,138.84,118.01,23.6,29220.0,80.1,3.39,-73.98553648042991,40.7186005032407
,,,,,303.78,258.21,51.64,63933.0,175.2,3.39,-73.98267901392506,40.71850814794921
,,,,,145.57,123.74,24.75,30638.0,83.9,3.39,-73.98623278086451,40.727401872491896
,,,,,116.37,98.92,19.78,24492.0,67.1,3.39,-73.98627321104789,40.72704533206473
,,,,,149.46,127.04,25.41,31456.0,86.2,3.39,-73.98622939516889,40.72685546616943
,,,,,111.68,94.93,18.99,23505.0,64.4,3.39,-73.98635674346758,40.72708054612139
,,,,,143.23,121.75,24.35,30145.0,82.6,3.39,-73.98607019909498,40.72733029768581
,,,,,197.28,167.69,33.54,41519.0,113.8,3.39,-73.98647589553474,40.72709557088993
,,,,,142.03,120.72,24.14,29891.0,81.9,3.39,-73.98617845082887,40.7269082798821
,,,,,102.24,86.91,17.38,21518.0,59.0,3.39,-73.98631738407396,40.72668034119942
,,,,,64.3,54.65,10.93,13532.0,37.1,3.39,-73.98653184319882,40.726695141380766
,,,,,319.27,271.38,54.28,67194.0,184.1,3.39,-73.9864160539774,40.72749824866627
,,,,,186.37,158.41,31.68,39223.0,107.5,3.39,-73.98630028620728,40.72681355721528
,,,,,113.35,96.34,19.27,23855.0,65.4,3.39,-73.98610330684862,40.72701715496596
,,,,,142.79,121.37,24.27,30052.0,82.3,3.39,-73.98615287690667,40.72736781187004
,,,,,830.92,706.28,141.26,174875.0,479.1,3.39,-73.98641528939942,40.72539339428606
,,,,,162.18,137.86,27.57,34133.0,93.5,3.39,-73.98638530198846,40.72663336537776
,,,,,147.97,125.78,25.16,31142.0,85.3,3.39,-73.9863044097639,40.7274416228557
,,,,,185.88,158.0,31.6,39120.0,107.2,3.39,-73.98633968512168,40.72675946750812
,,,,,98.98,84.14,16.83,20832.0,57.1,3.39,-73.98610892930797,40.726953541509765
,,,,,434.36,369.21,73.84,91416.0,250.5,3.39,-73.98264125054038,40.731769272705954
,,,,,157.45,133.83,26.77,33137.0,90.8,3.39,-73.98286203731587,40.731751294615464
,,,,,1966.11,1671.2,334.24,413788.0,1133.7,3.39,-73.97942814660502,40.73198928189128
,,,,,169.56,144.13,28.83,35686.0,97.8,3.39,-73.98346941123114,40.732027936618785
,,,,,3345.3,2843.5,568.7,704052.0,1928.9,3.39,-73.98027506548668,40.7316174911757
,,,,,165.22,140.43,28.09,34772.0,95.3,3.39,-73.98275006737802,40.73162082712201
,,,,,129.07,109.71,21.94,27163.0,74.4,3.39,-73.9827904578266,40.73215258863956
,,,,,53.64,45.59,9.12,11288.0,30.9,3.39,-73.98277250312482,40.731872711463176
,,,,,488.84,415.52,83.1,102882.0,281.9,3.39,-73.98368360621716,40.731504851622674
,,,,,255.26,216.97,43.39,53721.0,147.2,3.39,-73.98290687380535,40.73217095144857
,,,,,165.2,140.42,28.08,34768.0,95.3,3.39,-73.98293692293309,40.73178417501829
,,,,,1979.96,1682.96,336.59,416702.0,1141.6,3.39,-73.98168672388826,40.73154668719564
,,,,,162.91,138.47,27.69,34286.0,93.9,3.39,-73.98354457448873,40.73205294787763
,,,,,1382.26,1174.92,234.98,290910.0,797.0,3.39,-73.98318130385049,40.73193304464935
,,,,,149.41,127.0,25.4,31445.0,86.2,3.39,-73.982711959361,40.73167281423389
,,,,,214.84,182.61,36.52,45214.0,123.9,3.39,-73.98273168996799,40.73208583101542
,,,,,189.63,161.18,32.24,39909.0,109.3,3.39,-73.98345388320382,40.73143350927295
,,,,,899.55,764.62,152.92,189319.0,518.7,3.39,-73.9815853538749,40.73203783351444
,,,,,142.35,121.0,24.2,29959.0,82.1,3.39,-73.9835105127879,40.73149735893577
,,,,,947.49,805.37,161.07,199410.0,546.3,3.39,-73.98253146325756,40.73197841464537
,,,,,232.81,197.89,39.58,48997.0,134.2,3.39,-73.98295369082568,40.731289064374614
,,,,,1966.11,1671.19,334.24,413788.0,1133.7,3.39,-73.97625444297623,40.7315292523822
,,,,,2394.6,2035.41,407.08,503967.0,1380.7,3.39,-73.97453461154971,40.731778618653465
