name,base_bbl,shape_area,construction_year,ground_elevation,mappluto_bbl,objectid,feature_code,shape_length,height_roof,last_status_type,bin,last_edited_date,geom_source,doitt_id,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh,bbl,address,bldgclass,numfloors,yearbuilt,zoning_dist,commercial_overlay,special_purpose,limited_height,in_mih,has_edesignation,fema_firm_zone,in_historic_district
,1004520040,551.07421875,1900,24,1004520040,385893,2100,104.76623981082855,53.08,Constructed,1006457,2017-08-22 18:01:29+00:00,Photogrammetric,436126,316.15,268.72,53.74,66536.0,182.3,3.39,,,,,,R8B,,,,False,False,,False
,1004520043,281.71484375,1900,26,1004520043,15386,2100,95.87176749205841,57.79,Constructed,1006459,2017-08-22 19:15:48+00:00,Photogrammetric,761951,161.61,137.37,27.47,34012.0,93.2,3.39,,,,,,R8B,,,,False,False,,False
,1004520038,219.8671875,1987,25,1004527501,67742,2100,63.50493065321897,57.5,Constructed,1066662,2017-08-22 17:39:53+00:00,Photogrammetric,545861,126.14,107.22,21.44,26547.0,72.7,3.39,,,,,,R7A,,,,False,False,,False
,1004530011,1045.57421875,1940,29,1004530011,912455,2100,138.87973102043114,49.66,Constructed,1079353,2017-08-22 17:27:53+00:00,Photogrammetric,89399,599.81,509.84,101.97,126235.0,345.9,3.39,,,,,,R7A,,,,False,False,,False
,1004520025,293,1900,26,1004520025,619228,2100,78.614635733271086,53.7,Constructed,1006446,2017-08-22 19:07:25+00:00,Photogrammetric,769108,168.09,142.87,28.57,35376.0,96.9,3.39,,,,,,R8B,,,,False,False,,False
,1004520042,304.87890625,1900,26,1004520042,559202,2100,94.870732367543354,58.53,Constructed,1006458,2017-08-22 17:42:49+00:00,Photogrammetric,582660,174.91,148.67,29.73,36811.0,100.9,3.39,,,,,,R8B,,,,False,False,,False
,1004510025,304.8828125,1900,24,1004510025,720527,2100,85.0178550242106,55.15,Constructed,1006415,2017-08-22 17:28:52+00:00,Photogrammetric,579433,174.91,148.67,29.73,36811.0,100.9,3.39,,,,,,R8B,,,,False,False,,False
,1004520013,682.4765625,1925,28,1004520013,709834,2100,109.47021810057021,80.96,Constructed,1006438,2017-08-22 17:54:21+00:00,Photogrammetric,224696,391.52,332.79,66.56,82399.0,225.7,3.39,,,,,,R8B,,,,False,False,,False
,1004540001,452.74609375,1900,28,1004540001,851502,2100,89.351596397370088,50.96,Constructed,1082514,2017-08-22 17:54:00+00:00,Photogrammetric,600579,259.72,220.76,44.15,54660.0,149.8,3.39,,,,,,R8B,,,,False,False,,False
,1004540031,347.11328125,1900,22,1004540031,851543,2100,102.89246876947136,60.94,Constructed,1006486,2017-08-22 17:28:41+00:00,Photogrammetric,478675,199.12,169.25,33.85,41907.0,114.8,3.39,,,,,,R8B,,,,False,False,,False
,1004520054,635.95703125,1920,29,1004520054,990975,2100,134.03683682479638,63.76,Constructed,1006469,2017-08-22 18:23:57+00:00,Photogrammetric,435050,364.83,310.11,62.02,76782.0,210.4,3.39,,,,,,R7A,,,,False,False,,False
,1004520036,191.8828125,1900,25,1004520036,919243,2100,60.826085781014783,55.18,Constructed,1077703,2017-08-22 18:25:02+00:00,Photogrammetric,580549,110.08,93.57,18.71,23168.0,63.5,3.39,,,,,,R8B,,,,False,False,,False
,1004680043,211.18359375,1900,29,1004680043,687659,2100,74.666030689983543,59.8,Constructed,1006872,2017-08-22 19:05:44+00:00,Photogrammetric,644713,121.14,102.97,20.59,25496.0,69.9,3.39,,,,,,R8B,,,,False,False,,False
,1004520009,339.94921875,1900,28,1004520009,226335,2100,95.883897704945667,60.1,Constructed,1006436,2017-08-22 18:38:14+00:00,Photogrammetric,19448,195.02,165.76,33.15,41043.0,112.4,3.39,,,,,,C1-6A,,,,False,False,,False
,1004540007,4005.078125,,23,1004540007,110588,2100,326.88328693241687,194.89,Constructed,1006480,2017-08-22 19:34:53+00:00,Photogrammetric,723939,2297.5,1952.88,390.58,483533.0,1324.7,3.39,,,,,,R8B,,,,False,False,,False
,1004490027,309.5546875,1929,27,1004490027,614208,2100,89.134339046796612,58.94,Constructed,1006332,2017-08-22 19:07:45+00:00,Photogrammetric,338593,177.59,150.96,30.19,37377.0,102.4,3.39,,,,,,R8B,,,,False,False,,False
,1004360011,156.00390625,1900,22,1004367501,52248,2100,56.46529482866908,38.52,Constructed,1005866,2017-08-22 18:25:45+00:00,Photogrammetric,757812,89.5,76.08,15.22,18837.0,51.6,3.39,,,,,,R8B,,,,False,False,,False
,1004510044,233.30859375,1900,26,1004510044,514682,2100,65.703673335114942,54.54,Constructed,1006421,2017-08-22 18:14:51+00:00,Photogrammetric,624784,133.85,113.77,22.75,28169.0,77.2,3.39,,,,,,R8B,,,,False,False,,False
,1004500029,258.18359375,1900,26,1004500029,946775,2100,72.379633331914192,49.85,Constructed,1079781,2017-08-22 18:41:38+00:00,Photogrammetric,829284,148.12,125.9,25.18,31173.0,85.4,3.39,,,,,,R8B,,,,False,False,,False
,1004500028,274.1796875,1900,26,1004500028,881080,2100,93.657256159754454,67.54,Constructed,1006379,2017-08-22 18:43:03+00:00,Photogrammetric,432756,157.3,133.7,26.74,33104.0,90.7,3.39,,,,,,R8B,,,,False,False,,False
,1004500033,200.80078125,1900,26,1004500033,713323,2100,57.278415533002686,47.35,Constructed,1077697,2017-08-22 18:44:31+00:00,Photogrammetric,235040,115.2,97.92,19.58,24245.0,66.4,3.39,,,,,,R7A,,,,False,False,,False
,1004500020,297.74609375,1920,28,1004500020,623979,2100,79.9959471921491,59.78,Constructed,1006371,2017-08-22 18:27:56+00:00,Photogrammetric,38188,170.81,145.19,29.04,35950.0,98.5,3.39,,,,,,R8B,,,,False,False,,False
,1004360003,164.28515625,1900,23,1004360003,667060,2100,54.931571770198218,44.26,Constructed,1005860,2017-08-22 17:54:56+00:00,Photogrammetric,630226,94.25,80.12,16.02,19837.0,54.3,3.39,,,,,,R7A,,,,False,False,,False
,1004510039,142.703125,1900,26,1004510039,611809,2100,49.754136558718628,41.31,Constructed,1079106,2017-08-22 18:46:52+00:00,Photogrammetric,359351,81.87,69.59,13.92,17230.0,47.2,3.39,,,,,,R8B,,,,False,False,,False
,1004500033,188.91015625,1900,26,1004500033,703440,2100,57.60689797570403,50.91,Constructed,1077695,2017-08-22 18:09:39+00:00,Photogrammetric,801978,108.38,92.12,18.42,22809.0,62.5,3.39,,,,,,R8B,,,,False,False,,False
,1004370006,195.5859375,1920,23,1004370006,514073,2100,77.522235509889256,70.23,Constructed,1005896,2017-08-22 17:58:56+00:00,Photogrammetric,390170,112.2,95.37,19.07,23613.0,64.7,3.39,,,,,,R8B,,,,False,False,,False
,1004360056,357.62890625,1920,22,1004360056,712472,2100,101.33779263366719,58.89,Constructed,1005891,2017-08-22 17:54:22+00:00,Photogrammetric,645253,205.18,174.4,34.88,43182.0,118.3,3.39,,,,,,R8B,,,,False,False,,False
,1004490022,310.4453125,1900,27,1004490022,482783,2100,88.080330791732763,62.2,Constructed,1006328,2017-08-22 17:33:06+00:00,Photogrammetric,530438,178.1,151.38,30.28,37483.0,102.7,3.39,,,,,,R8B,,,,False,False,,False
,1004370005,285.65234375,1900,24,1004370005,950207,2100,91.0548254857791,69.23,Constructed,1005895,2017-08-22 19:25:42+00:00,Photogrammetric,195404,163.88,139.29,27.86,34489.0,94.5,3.39,,,,,,R7A,,,,False,False,,False
,1004490024,240.265625,1900,26,1004490024,628228,2100,75.807997502336065,56.95,Constructed,1006330,2017-08-22 17:55:40+00:00,Photogrammetric,393155,137.84,117.17,23.43,29010.0,79.5,3.39,,,,,,R7A,,,,False,False,,False
,1004500030,250.2109375,1900,26,1004500030,43999,2100,71.77640394435933,49.81,Constructed,1006380,2017-08-22 18:14:37+00:00,Photogrammetric,637700,143.55,122.02,24.4,30211.0,82.8,3.39,,,,,,R8B,,,,False,False,,False
,1004360057,467.0078125,1940,22,1004360057,290213,2100,103.06158861068025,53.09,Constructed,1005892,2017-08-22 17:36:03+00:00,Photogrammetric,154197,267.93,227.74,45.55,56388.0,154.5,3.39,,,,,,R7A,,,,False,False,,False
,1004500016,355.2890625,1910,28,1004500016,925144,2100,98.930487417707823,63.16,Constructed,1006369,2017-08-22 17:27:43+00:00,Photogrammetric,356884,203.83,173.25,34.65,42897.0,117.5,3.39,,,,,,R8B,,,,False,False,,False
,1004360060,274.359375,1920,24,1004360060,651154,2100,79.204821357764928,56.02,Constructed,1005893,2017-08-22 18:10:32+00:00,Photogrammetric,75199,157.4,133.79,26.76,33125.0,90.8,3.39,,,,,,R7A,,,,False,False,,False
,1004510036,195.97265625,1900,24,1004510036,409963,2100,61.997137326864525,55.66,Constructed,1075923,2017-08-22 17:34:13+00:00,Photogrammetric,282651,112.43,95.56,19.11,23661.0,64.8,3.39,,,,,,R8B,,,,False,False,,False
,1004500036,305.16796875,1900,26,1004500036,830325,2100,79.73797066278081,53.7,Constructed,1006384,2017-08-22 17:43:32+00:00,Photogrammetric,718355,175.08,148.82,29.76,36847.0,101.0,3.39,,,,,,R7A,,,,False,False,,False
,1004490028,216.62109375,1920,27,1004490028,141283,2100,63.521862037708033,53.02,Constructed,1079759,2017-08-22 19:40:52+00:00,Photogrammetric,146262,124.28,105.64,21.13,26156.0,71.7,3.39,,,,,,R7A,,,,False,False,,False
,1004500043,259.0625,1900,28,1004500043,432906,2100,70.661994719586829,60.83,Constructed,1006391,2017-08-22 18:34:17+00:00,Photogrammetric,102595,148.63,126.33,25.27,31280.0,85.7,3.39,,,,,,R8B,,,,False,False,,False
,1004360005,284.890625,1910,23,1004360005,152564,2100,75.098219509942751,43.84,Constructed,1005862,2017-08-22 19:20:57+00:00,Photogrammetric,502574,163.44,138.92,27.78,34398.0,94.2,3.39,,,,,,R7A,,,,False,False,,False
,1004500023,347.80859375,1940,28,1004500023,272581,2100,88.626468012908589,15.7,Constructed,1006374,2017-08-22 19:38:20+00:00,Photogrammetric,31951,199.54,169.61,33.92,41995.0,115.1,3.39,,,,,,R8B,,,,False,False,,False
,1004510137,279.65234375,1900,26,1004510137,994568,2100,102.5247138371688,48.77,Constructed,1006432,2017-08-22 18:06:46+00:00,Photogrammetric,264353,160.43,136.37,27.27,33765.0,92.5,3.39,,,,,,R8B,,,,False,False,,False
,1004500021,298.01953125,1910,26,1004500021,12323,2100,80.014099206112718,62.37,Constructed,1006372,2017-08-22 17:47:23+00:00,Photogrammetric,392540,170.97,145.33,29.07,35983.0,98.6,3.39,,,,,,R8B,,,,False,False,,False
,1004490031,182.875,1900,27,1004490031,671134,2100,56.2494710104726,46.05,Constructed,1006334,2017-08-22 18:27:14+00:00,Photogrammetric,90465,104.92,89.18,17.84,22081.0,60.5,3.39,,,,,,R7A,,,,False,False,,False
,1004510049,136.95703125,1900,27,1004517501,490401,2100,60.704489500651114,51,Constructed,1006424,2019-01-22 17:36:32+00:00,Other (Manual),510437,78.57,66.79,13.36,16536.0,45.3,3.39,,,,,,R8B,,,,False,False,,False
,1004360001,186.8359375,1900,23,1004360001,635381,2100,62.7050556360261,34.74,Constructed,1005858,2017-08-22 17:29:43+00:00,Photogrammetric,349695,107.19,91.11,18.22,22559.0,61.8,3.39,,,,,,R8B,,,,False,False,,False
,1004360002,165.83203125,1920,23,1004360002,213515,2100,66.2025304618226,44.48,Constructed,1005859,2017-08-22 19:38:51+00:00,Photogrammetric,239209,95.13,80.86,16.17,20022.0,54.9,3.39,,,,,,R7A,,,,False,False,,False
,1004500041,288.91796875,1900,28,1004500041,876693,2100,75.64713524157321,53.48,Constructed,1006389,2017-08-22 19:27:06+00:00,Photogrammetric,116702,165.75,140.89,28.18,34885.0,95.6,3.39,,,,,,R8B,,,,False,False,,False
,1004380004,281.65625,1900,22,1004380004,272230,2100,93.316811067142467,56.86,Constructed,1005931,2017-08-22 18:20:14+00:00,Photogrammetric,282625,161.58,137.34,27.47,34006.0,93.2,3.39,,,,,,R8B,,,,False,False,,False
,1004360017,134.90234375,1900,21,1004360017,516489,2100,62.813762590421447,59.49,Constructed,1005870,2017-08-22 19:12:12+00:00,Photogrammetric,397240,77.39,65.79,13.16,16288.0,44.6,3.39,,,,,,R8B,,,,False,False,,False
,1004500015,287.95703125,1988,29,1004500015,750095,2100,77.057541561186312,62.93,Constructed,1006368,2017-08-22 18:14:21+00:00,Photogrammetric,51029,165.2,140.42,28.08,34767.0,95.3,3.39,,,,,,R8B,,,,False,False,,False
,1004500026,308.16796875,1920,25,1004500026,997239,2100,80.909002855109449,58.83,Constructed,1006377,2017-08-22 18:23:57+00:00,Photogrammetric,747567,176.79,150.27,30.05,37208.0,101.9,3.39,,,,,,R7A,,,,False,False,,False
,1004360004,153.1171875,1900,23,1004360004,491293,2100,53.734113217671847,44.73,Constructed,1005861,2017-08-22 19:12:29+00:00,Photogrammetric,157117,87.84,74.67,14.93,18488.0,50.7,3.39,,,,,,R8B,,,,False,False,,False
,1004500037,222.89453125,1900,26,1004500037,810095,2100,64.414131308277035,54.95,Constructed,1006385,2017-08-22 17:57:25+00:00,Photogrammetric,617554,127.87,108.69,21.74,26912.0,73.7,3.39,,,,,,R7A,,,,False,False,,False
,1004510040,161.03515625,1900,26,1004510040,468527,2100,51.9749480909662,42.98,Constructed,1082724,2017-08-22 17:45:42+00:00,Photogrammetric,830598,92.38,78.53,15.71,19443.0,53.3,3.39,,,,,,R7A,,,,False,False,,False
,1004510050,226.921875,1900,28,1004510050,993838,2100,65.267668235898554,57.72,Constructed,1006425,2017-08-22 17:26:53+00:00,Photogrammetric,211427,130.19,110.66,22.13,27399.0,75.1,3.39,,,,,,R8B,,,,False,False,,False
,1004510043,225.44140625,1900,26,1004510043,33348,2100,65.650578540530361,62.11,Constructed,1006420,2017-08-22 18:15:23+00:00,Photogrammetric,664659,129.34,109.94,21.99,27220.0,74.6,3.39,,,,,,R8B,,,,False,False,,False
,1004490023,272.04296875,1900,27,1004490023,939988,2100,81.7530591766993,58.53,Constructed,1006329,2017-08-22 17:52:50+00:00,Photogrammetric,503233,156.08,132.66,26.53,32848.0,90.0,3.39,,,,,,R8B,,,,False,False,,False
,1004500046,345.13671875,1920,28,1004500046,271866,2100,88.915199795424726,56,Constructed,1006394,2017-08-22 18:56:09+00:00,Photogrammetric,68336,198.0,168.3,33.66,41671.0,114.2,3.39,,,,,,R8B,,,,False,False,,False
,1004360018,164.9140625,1900,21,1004360018,124547,2100,58.952890176978322,57.6,Constructed,1005871,2017-08-22 18:39:29+00:00,Photogrammetric,326934,94.61,80.42,16.08,19912.0,54.6,3.39,,,,,,R7A,,,,False,False,,False
,1004500027,305.91796875,1900,26,1004500027,245827,2100,80.760310374980961,59.81,Constructed,1006378,2017-08-22 18:56:58+00:00,Photogrammetric,418917,175.5,149.18,29.84,36936.0,101.2,3.39,,,,,,R8B,,,,False,False,,False
,1004500039,202.375,1900,28,1004500039,479059,2100,59.950337921172178,48.98,Constructed,1006387,2017-08-22 18:52:01+00:00,Photogrammetric,642466,116.1,98.69,19.74,24435.0,66.9,3.39,,,,,,R7A,,,,False,False,,False
,1004510038,94.9921875,1900,25,1004510038,205842,2100,39.002725442740072,37.71,Constructed,1076848,2009-02-14 00:00:00+00:00,Photogrammetric,579507,54.5,46.33,9.27,11470.0,31.4,3.39,,,,,,R8B,,,,False,False,,False
,1004360016,252.578125,1900,22,1004360016,439521,2100,71.772318769530557,61.53,Constructed,1005869,2017-08-22 18:52:28+00:00,Photogrammetric,671579,144.91,123.17,24.63,30497.0,83.6,3.39,,,,,,R8B,,,,False,False,,False
,1004370007,289.63671875,1900,22,1004370007,269257,2100,94.346477207914134,71.25,Constructed,1005897,2017-08-22 17:49:03+00:00,Photogrammetric,698414,166.16,141.24,28.25,34970.0,95.8,3.39,,,,,,R8B,,,,False,False,,False
,1004500018,338.81640625,1900,28,1004500018,123268,2100,94.831012098545159,62.05,Constructed,1006370,2017-08-22 18:59:47+00:00,Photogrammetric,544982,194.37,165.22,33.04,40908.0,112.1,3.39,,,,,,R7A,,,,False,False,,False
,1004500044,259.265625,1900,27,1004500044,211559,2100,79.025512588357046,57.02,Constructed,1006392,2017-08-22 19:39:25+00:00,Photogrammetric,790764,148.74,126.43,25.29,31304.0,85.8,3.39,,,,,,R8B,,,,False,False,,False
,1004510039,112.91015625,1900,26,1004510039,354988,2100,43.114308505630355,40.35,Constructed,1079788,2017-08-22 18:54:38+00:00,Photogrammetric,303537,64.78,55.06,11.01,13633.0,37.4,3.39,,,,,,R8B,,,,False,False,,False
,1004510047,132.6171875,1900,28,1004510047,346399,2100,53.270943893672751,49.13,Constructed,1006423,2017-08-22 18:36:00+00:00,Photogrammetric,519673,76.08,64.67,12.93,16012.0,43.9,3.39,,,,,,R8B,,,,False,False,,False
,1004500045,252.859375,1900,28,1004500045,351376,2100,69.923274142545139,58.43,Constructed,1006393,2017-08-22 18:02:09+00:00,Photogrammetric,758272,145.07,123.31,24.66,30531.0,83.6,3.39,,,,,,R8B,,,,False,False,,False
,1004360008,128.92578125,1899,21,1004360008,919235,2100,47.9358984622589,37.71,Constructed,1005864,2017-08-22 17:53:03+00:00,Photogrammetric,272829,73.97,62.87,12.57,15567.0,42.6,3.39,,,,,,R8B,,,,False,False,,False
,1004500035,197.76953125,1987,26,1004500035,37560,2100,65.255871817937873,62.65,Constructed,1006383,2017-08-22 17:45:19+00:00,Photogrammetric,590081,113.46,96.44,19.29,23879.0,65.4,3.39,,,,,,R8B,,,,False,False,,False
,1004380001,160.69140625,1900,22,1004380001,931761,2100,52.527530334861986,53.99,Constructed,1077662,2017-08-22 17:39:41+00:00,Photogrammetric,456780,92.19,78.36,15.67,19401.0,53.2,3.39,,,,,,R8B,,,,False,False,,False
,1004360009,313.17578125,1929,22,1004360009,411940,2100,88.635117216417086,62.59,Constructed,1005865,2017-08-22 17:46:38+00:00,Photogrammetric,537240,179.67,152.72,30.54,37813.0,103.6,3.39,,,,,,R8B,,,,False,False,,False
,1004500032,321.41796875,1900,26,1004500032,611613,2100,88.637375244794583,50.26,Constructed,1006382,2017-08-22 17:42:27+00:00,Photogrammetric,830030,184.4,156.74,31.35,38809.0,106.3,3.39,,,,,,R7A,,,,False,False,,False
,1004510139,103.15625,1900,26,1004510139,682959,2100,40.938537204419561,37.8,Constructed,1079787,2017-08-22 17:29:14+00:00,Photogrammetric,819041,59.18,50.3,10.06,12455.0,34.1,3.39,,,,,,R8B,,,,False,False,,False
,1004500040,314.5625,1900,27,1004500040,880086,2100,85.241811069250346,71.63,Constructed,1006388,2017-08-22 19:04:30+00:00,Photogrammetric,115336,180.46,153.39,30.68,37980.0,104.1,3.39,,,,,,R8B,,,,False,False,,False
,1004360007,129.66796875,1900,23,1004360007,894733,2100,48.029663707047092,35.81,Constructed,1005863,2017-08-22 19:26:51+00:00,Photogrammetric,40280,74.39,63.23,12.65,15657.0,42.9,3.39,,,,,,R8B,,,,False,False,,False
,1004500042,324.5546875,1900,28,1004500042,566461,2100,87.2319448820166,58.3,Constructed,1006390,2017-08-22 18:29:15+00:00,Photogrammetric,68067,186.2,158.27,31.65,39187.0,107.4,3.39,,,,,,R8B,,,,False,False,,False
,1004500033,190.30078125,1900,26,1004500033,579765,2100,57.755706497001768,52.15,Constructed,1077696,2017-08-22 17:42:36+00:00,Photogrammetric,120588,109.18,92.8,18.56,22977.0,63.0,3.39,,,,,,R8B,,,,False,False,,False
,1004510045,358.2421875,1900,27,1004510045,859170,2100,93.250036651264566,54.69,Constructed,1083487,2017-08-22 17:28:32+00:00,Photogrammetric,559801,205.52,174.69,34.94,43254.0,118.5,3.39,,,,,,R8B,,,,False,False,,False
,1004500031,291.52734375,1900,26,1004500031,850103,2100,81.873457140412768,51.42,Constructed,1006381,2017-08-22 18:26:10+00:00,Photogrammetric,757571,167.25,142.16,28.43,35198.0,96.4,3.39,,,,,,R8B,,,,False,False,,False
,1004500033,79.69140625,1900,26,1004500033,269520,2100,37.396042659418896,11.15,Constructed,1077698,2009-02-14 00:00:00+00:00,Photogrammetric,530614,45.72,38.86,7.77,9622.0,26.4,3.39,,,,,,R8B,,,,False,False,,False
,1004490028,143.7265625,1920,27,1004490028,327411,2100,48.820640926412295,13.17,Constructed,1079760,2009-02-14 00:00:00+00:00,Photogrammetric,543509,82.46,70.09,14.02,17354.0,47.5,3.39,,,,,,R7A,,,,False,False,,False
,1004510046,250.36328125,1900,27,1004510046,253302,2100,69.550667460690633,55.56,Constructed,1006422,2017-08-22 18:20:01+00:00,Photogrammetric,453853,143.63,122.08,24.42,30228.0,82.8,3.39,,,,,,R8B,,,,False,False,,False
,1004380002,343.4296875,1930,22,1004380002,721853,2100,91.967112803878592,56.63,Constructed,1005929,2017-08-22 17:54:21+00:00,Photogrammetric,354190,197.02,167.47,33.49,41466.0,113.6,3.39,,,,,,R8B,,,,False,False,,False
,1004370008,162.6796875,1900,21,1004370008,956074,2100,61.460732041005663,47.61,Constructed,1005898,2017-08-22 19:25:12+00:00,Photogrammetric,531595,93.33,79.33,15.87,19642.0,53.8,3.39,,,,,,R7A,,,,False,False,,False
,1004510038,174.3515625,1900,26,1004510038,614752,2100,55.391852656656326,49.66,Constructed,1076847,2017-08-22 18:46:11+00:00,Photogrammetric,158360,100.02,85.02,17.0,21051.0,57.7,3.39,,,,,,R8B,,,,False,False,,False
,1004490028,367.74609375,1920,27,1004490028,866020,2100,92.916302284907076,50.96,Constructed,1079758,2017-08-22 18:08:48+00:00,Photogrammetric,789573,210.98,179.33,35.87,44403.0,121.7,3.39,,,,,,R7A,,,,False,False,,False
,1004510051,270.40625,1900,28,1004510051,952203,2100,91.464485069378028,54.81,Constructed,1006426,2017-08-22 18:41:37+00:00,Photogrammetric,821265,155.13,131.86,26.37,32650.0,89.5,3.39,,,,,,R8B,,,,False,False,,False
,1004510032,407.86328125,1900,25,1004510032,205521,2100,96.407000518999453,61.7,Constructed,1006417,2017-08-22 18:21:03+00:00,Photogrammetric,54531,233.99,198.89,39.78,49245.0,134.9,3.39,,,,,,R7A,,,,False,False,,False
,1004370046,232.23046875,1900,23,1004370046,553648,2100,65.957584935691543,52.93,Constructed,1005926,2017-08-22 18:12:13+00:00,Photogrammetric,203320,133.23,113.25,22.65,28040.0,76.8,3.39,,,,,,R8B,,,,False,False,,False
,1004500029,71.48046875,1900,26,1004500029,545028,2100,33.885477259278979,53.76,Constructed,1079782,2017-08-22 18:29:29+00:00,Photogrammetric,262781,41.01,34.86,6.97,8631.0,23.6,3.39,,,,,,R8B,,,,False,False,,False
,1004510042,221.98828125,1900,26,1004510042,561118,2100,63.100747208622515,54.79,Constructed,1006419,2017-08-22 19:30:42+00:00,Photogrammetric,341831,127.35,108.25,21.65,26802.0,73.4,3.39,,,,,,R8B,,,,False,False,,False
,1004500047,296.30859375,1900,28,1004500047,184604,2100,86.167114850498763,71.05,Constructed,1006395,2017-08-22 17:50:02+00:00,Photogrammetric,289194,169.99,144.49,28.9,35776.0,98.0,3.39,,,,,,R8B,,,,False,False,,False
